,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Bwd Packet Length Std,0.6754831016122371,0.10874462231620285,0.1978385780487038,0.17589131279164794,0.13105796752627472,0.6482962071627768,0.2950352104907643,0.5504968232995758,0.9893693294556102,0.9543041172651034,1.0,0.0014162531356886254,-0.029604147662338764,0.20526457470744763,0.6409603318897237,0.7151716236713063,-0.11085706675086095,0.672417412134599,0.28645137529547365,0.7434961062433538,0.7150931214971094,-0.134634939025884,0.23863009908390664,0.024411028204320312,0.2908746075051596,0.26436753703690496,-0.11472812211729373,-0.0896099671872251,0.10517446590715356,0.21066044745223989,-0.027803560762537174,-0.014078726192268005,0.9890935900488872,0.9132087480341569,0.9882199014791652,0.9654219330777652,-0.12172134713566309,-0.08597923782206213,0.9113027114943245,0.2950352104907643,0.9543041172651034,0.10874462231620287,0.17589131279164796,0.1978385780487038,0.13105796752627472,-0.03474310607613676,-0.014034277495917211,0.2594683717723038,-0.2914107435246522,-0.14164676487638753,-0.10352088322711851,-0.14648264079353499,-0.1233144855981328,0.7290089431593879,-0.00406315830777772,0.7178173852306718,0.7272591974600963
Flow Bytes/s,-0.009898294934540962,-0.002425758091666853,-0.0002700322923339261,0.01073622081946766,-0.00011484465879649883,0.0385183460446189,0.13791230997470127,-0.0011696559584478071,0.00028493911416795667,0.0009918869265083219,0.0014162531356886254,1.0,0.18291485012110495,-0.0064559916363006,-0.009010548186472627,-0.009631022741846093,-0.0015028804398828578,-0.009751626416096289,-0.006752342200503037,-0.008914709423110314,-0.00955878572984576,-0.0018254552159095328,-0.005016547825695645,-0.0036687889770722973,-0.004747423051156564,-0.004903725793395778,-0.0015600697821244285,0.03940044512196621,-0.0023826779091339857,-0.00037821073817297037,0.08850012826081753,0.2817743977960193,0.0028066327528105967,0.018152988608934943,0.007469850190061236,0.006893362508161521,0.026113257370195795,-0.00019792485751652267,0.02457819032635832,0.13791230997470125,0.0009918869265083219,-0.002425758091666853,0.010736220819467656,-0.00027003229233392564,-0.0001148446587964984,0.005779057219305468,-0.0004713161675514474,-0.004630165313029106,-0.005239093422733535,-0.0021555304696909226,-0.001491646841807933,-0.00221145737694031,-0.001910670976366005,-0.009230655686033784,-0.0018590882661310678,-0.009435440526109066,-0.008994404386169715
Flow Packets/s,-0.032784079462085204,-0.004753412093130341,-0.009403989422072758,-0.015950270518593525,-0.00456700811709391,-0.03142345774221236,-0.003776839633585146,-0.037040496926048216,-0.030082116463839792,-0.03088660513895737,-0.029604147662338764,0.18291485012110495,1.0,-0.021365053657752604,-0.02984042846373953,-0.031895891225837594,-0.004961226575089101,-0.03229216194343746,-0.022348489223664402,-0.02952526887691709,-0.031652508988519935,-0.006028674380772121,-0.01662341193244865,-0.012143842535272231,-0.01572934733625356,-0.01624397668504003,-0.00515394922616087,0.018786325513330326,-0.004974257700961506,-0.010072238026037227,0.9288757990078005,0.49965915121521925,-0.029828307099680144,-0.02909556844102127,-0.03001161255781858,-0.02388658001406312,0.00945953521819388,-0.005011019540628049,-0.027877872905940675,-0.00377683963358514,-0.03088660513895737,-0.004753412093130341,-0.015950270518593518,-0.009403989422072758,-0.004567008117093909,-0.015241803808920814,-0.004230040921467772,-0.0194165053124942,-0.015010920772159925,-0.007125794086567823,-0.004930380256983801,-0.007310392405167536,-0.006316513555065952,-0.0305650581755138,-0.00614715247113651,-0.03124172397023372,-0.029783727706978912
Flow IAT Mean,0.5559690162062877,0.02729894821896294,0.046127288155911786,0.0568828490007045,0.028895500142857442,0.1369980514354565,0.07019056650988748,0.10868462764945118,0.21499771404912058,0.22185653290186597,0.20526457470744763,-0.0064559916363006,-0.021365053657752604,1.0,0.5713722791965175,0.5589740953159998,0.7013891879498338,0.5493302457328376,0.8718519851695435,0.3472157429910867,0.5519187574005897,0.7511002069967817,0.2565741613276617,0.3543176729283707,0.17568550045243794,0.2674013715416257,0.33297305752567713,0.33006851620648386,0.02615273099023941,0.04841126728926649,-0.01944546389930689,-0.011610752134119991,0.21900680265290576,0.2115258028730929,0.21694341546393578,0.19210619750075317,0.23768623472632677,-0.0685418959207272,0.2091841668139184,0.07019056650988748,0.2218565329018659,0.027298948218962945,0.05688284900070449,0.04612728815591179,0.028895500142857453,-0.17360365386280166,0.042511384869638943,0.1247149586976709,-0.15699946513190927,0.06917783602505563,0.01612577955357377,0.059682875249994743,0.07279133949560718,0.5375310015669305,0.09532218831775141,0.5455140708657912,0.5253994581297277
Flow IAT Std,0.9297712339038657,0.09898221373710403,0.16454445333323162,0.19017655108977566,0.0952888086201505,0.503373691803797,0.22917559657835426,0.4064658677185864,0.6656264534195232,0.6917995605361442,0.6409603318897237,-0.009010548186472627,-0.02984042846373953,0.5713722791965175,1.0,0.9493646520387508,-0.10443963514809075,0.9291150396019152,0.7755616290574112,0.8614392594020384,0.9486537156069804,0.3200803524512239,0.4695973034172166,0.43423212269626743,0.4145036395958035,0.49319156594484376,0.301092545161458,0.27924476409806837,0.09413394643041534,0.17427857419187043,-0.027160458514442033,-0.016214068379408215,0.6701009798845236,0.6669316659842096,0.6686532692574172,0.5638154504294779,0.1739929212328763,-0.09720663455234857,0.6597430301689916,0.22917559657835432,0.6917995605361442,0.09898221373710404,0.19017655108977563,0.16454445333323162,0.0952888086201505,-0.279611553551769,0.02317355473797165,0.3341586578961713,-0.3561510652801688,0.0055993735747348165,0.0018773463117970496,0.0033106197716742582,0.0055034131913877975,0.9349994091593672,0.1143848427999135,0.9409324419545146,0.9197021254579056
Flow IAT Max,0.98141565521186,0.11930487787931332,0.18621162466326793,0.22969972370793681,0.10936279940643523,0.5469327341142077,0.22734792201602894,0.42174736340459124,0.7457425120510602,0.7796522937245037,0.7151716236713063,-0.009631022741846093,-0.031895891225837594,0.5589740953159998,0.9493646520387508,1.0,0.026291959682370185,0.9804948687166511,0.6667153498974115,0.9429008789631698,0.9988270485200007,0.15522660070216907,0.4557046570000487,0.31624219356510225,0.44413364685404494,0.47634511776258837,0.1425015519223179,0.1051524020908126,0.11345532823154214,0.19659488537909706,-0.029031202253432704,-0.01733119836343606,0.749081402813005,0.7457693431355509,0.7439019942879264,0.6180538554449265,0.04661832371445183,-0.10764474334806534,0.7363074983489841,0.22734792201602888,0.7796522937245037,0.11930487787931335,0.22969972370793681,0.18621162466326793,0.10936279940643523,-0.3098320097918306,0.020564963999264108,0.38340926211764703,-0.39019999069571787,0.00622868384218532,0.02113906060521843,0.009257595598416001,-0.0009986095483945224,0.9883128085982481,0.1264712323887963,0.995992274925518,0.9715709431174863
Flow IAT Min,0.021115662912667567,-0.02644085776317549,-0.03932182946218274,-0.06675354613700295,-0.01685206779483232,-0.1436885170852739,-0.10231024516239479,-0.1402330834320401,-0.11180794762792805,-0.11541572812031273,-0.11085706675086095,-0.0015028804398828578,-0.004961226575089101,0.7013891879498338,-0.10443963514809075,0.026291959682370185,1.0,0.013861674284209362,0.3248117876346983,-0.10376667684076138,0.0182132480661294,0.43437403758026655,-0.05921321025035225,-0.04325604222514045,-0.05602848980847757,-0.05786024012487873,-0.018356174389700126,-0.004527762743855405,-0.026381640657656885,-0.041812414134953964,-0.004514669001990695,-0.0026980420418421763,-0.11245119293215892,-0.119522257953087,-0.11619926438940337,-0.0913348556505471,-0.009779944604475644,-0.015699481571607332,-0.11921265913142419,-0.10231024516239479,-0.11541572812031275,-0.026440857763175497,-0.06675354613700295,-0.039321829462182725,-0.01685206779483232,-0.057651838077508843,0.014897840304438116,-0.0834004808420688,0.0348699282070496,-0.012661206518765074,-0.017561466990401793,-0.01570566196872387,-0.007970526577723248,0.025069836653156263,-0.017692845455183823,0.022423141304289875,0.02675641693712865
Fwd IAT Total,0.998682537609602,0.14861656770938414,0.19500288958832804,0.32781323652020317,0.11585462421141086,0.5380221218901847,0.270678363440655,0.4131877717230189,0.7024911095568315,0.7340796307677314,0.672417412134599,-0.009751626416096289,-0.03229216194343746,0.5493302457328376,0.9291150396019152,0.9804948687166511,0.013861674284209362,1.0,0.651354678559786,0.9191358134406445,0.9817830105365928,0.14599195597309342,0.5040521509259385,0.38288605234206763,0.46741905049144683,0.5003994352941202,0.1950167246972651,0.09823898006481398,0.14472099426240254,0.20549512963447117,-0.029391691592457463,-0.017546965369442634,0.707797222930112,0.7069222503444978,0.7023249591998326,0.5822338297934317,0.08940082544951192,-0.11003161540657362,0.6972948041868938,0.27067836344065493,0.7340796307677315,0.1486165677093841,0.32781323652020317,0.19500288958832804,0.11585462421141086,-0.2591235694384139,0.04218501890407361,0.4966079527521344,-0.3968885243224574,0.16100807693317548,0.1638139084670364,0.1796318401322692,0.12274502644131333,0.9516284493748403,0.23248773977366352,0.9776688502813216,0.9235100214790488
Fwd IAT Mean,0.6500918714677729,0.030069118604899955,0.0784277577144454,0.06037199472776553,0.04335942243104126,0.21774742526915394,0.11412404963062486,0.187134050559136,0.3043818503164553,0.31112694503471894,0.28645137529547365,-0.006752342200503037,-0.022348489223664402,0.8718519851695435,0.7755616290574112,0.6667153498974115,0.3248117876346983,0.651354678559786,1.0,0.46626736206119396,0.6676402762860634,0.8112731235051206,0.4191140624840662,0.5749220157668835,0.27221261830498084,0.44177077392220265,0.5589324786301744,0.5501860086839647,0.02624113646964536,0.0823469863314714,-0.020340870971477132,-0.012144423488842707,0.3085896189507103,0.31856807912271223,0.3114914542840928,0.26622528071077073,0.3750114302249443,-0.06889683948373443,0.31609724427022734,0.11412404963062486,0.31112694503471894,0.030069118604899955,0.06037199472776554,0.0784277577144454,0.04335942243104126,-0.2214069851557062,0.009447688086002309,0.15994469706515566,-0.21210813045132348,0.000969624511235673,-0.01362650194827076,-0.003590276057428974,0.006259905476646526,0.6541213597018085,0.05691119220059383,0.6552983730814792,0.6456632904829921
Fwd IAT Std,0.9181264425831971,0.11046800366787668,0.1919795958999565,0.20066668631713622,0.11287018207778866,0.571393981141676,0.2251583370577692,0.44909316701767926,0.775906074144505,0.8031917680893328,0.7434961062433538,-0.008914709423110314,-0.02952526887691709,0.3472157429910867,0.8614392594020384,0.9429008789631698,-0.10376667684076138,0.9191358134406445,0.46626736206119396,1.0,0.9439654409439663,-0.12680649105449757,0.45658979033229047,0.17917115909403075,0.5164087607730352,0.4825893081125201,-0.06622074808648619,-0.0863019359725794,0.10364307101506232,0.20412794797146566,-0.02687358035369312,-0.016042877497355768,0.7781643384138234,0.7899510011133988,0.7799731984328551,0.6538994115937178,-0.07660859942138981,-0.09071889234701026,0.7814567252603127,0.2251583370577692,0.8031917680893328,0.11046800366787668,0.20066668631713622,0.19197959589995647,0.11287018207778866,-0.2968826863572994,0.01641400704791102,0.35329949173339975,-0.4371954002663417,-0.023998332499095713,-0.01611559383746025,-0.025698830868800447,-0.021510913705584098,0.9389019962770784,0.09620199800339636,0.9418083015159354,0.9255699997473223
Fwd IAT Max,0.9804295012090191,0.11938644190631074,0.18550878847587196,0.2290098081681018,0.10940522389339158,0.5438253297821068,0.22502012049641007,0.4182509273780645,0.7458346350881799,0.7798199976003499,0.7150931214971094,-0.00955878572984576,-0.031652508988519935,0.5519187574005897,0.9486537156069804,0.9988270485200007,0.0182132480661294,0.9817830105365928,0.6676402762860634,0.9439654409439663,1.0,0.15554125106100622,0.45496007077930617,0.315291436265482,0.4426603489974181,0.47546449370208843,0.1425613371055479,0.10531070192045283,0.11357336452050404,0.19593398619581995,-0.028809524754081994,-0.017199313230292838,0.7491803046677371,0.7457354140060631,0.7438523765446141,0.618654274006645,0.04670645380119091,-0.10667799525042572,0.7362172378595666,0.22502012049641007,0.7798199976003501,0.11938644190631074,0.2290098081681018,0.18550878847587196,0.10940522389339158,-0.314074451755012,0.014764139090375201,0.3833573649226022,-0.38435731546532725,0.007028364752891469,0.02165227578249695,0.01007198934933098,-0.00027412759246018376,0.9880248551814167,0.1268724258115593,0.9957729107922727,0.9712398849681522
Fwd IAT Min,0.14512986502813674,-0.032107451053412776,-0.03323796745676143,-0.06169432807230952,-0.020467134985015584,-0.11569096266602542,-0.026121739961480574,-0.08102418018461387,-0.13577991466377007,-0.14012834527102094,-0.134634939025884,-0.0018254552159095328,-0.006028674380772121,0.7511002069967817,0.3200803524512239,0.15522660070216907,0.43437403758026655,0.14599195597309342,0.8112731235051206,-0.12680649105449757,0.15554125106100622,1.0,0.13828082622558271,0.5066169549671649,-0.06804375592613958,0.1491061558454084,0.6690160054243047,0.6787243506350729,-0.032137008561061976,-0.03672925882110156,-0.005486639901608929,-0.0032771359924886182,-0.1329505480512769,-0.13853167263208338,-0.13486004774917335,-0.11037441325541414,0.44724649283956636,-0.024082073506329228,-0.13678329052883126,-0.026121739961480546,-0.14012834527102094,-0.032107451053412776,-0.06169432807230952,-0.03323796745676143,-0.020467134985015584,-0.07562124633533597,-0.010548849290640922,-0.05268404870372956,0.07353114236145648,-0.022162759565343308,-0.02131989416037475,-0.02458299784090796,-0.017432981029292343,0.14856444449448458,-0.02379388227096729,0.14427166370570454,0.1503497684099708
Bwd IAT Total,0.5058082639485626,0.07924722046374116,0.12524316746338235,0.3245451222763877,0.05586894079180901,0.27954384463100507,0.2820753368212656,0.255845456073649,0.2665493821343915,0.20888809136367653,0.23863009908390664,-0.005016547825695645,-0.01662341193244865,0.2565741613276617,0.4695973034172166,0.4557046570000487,-0.05921321025035225,0.5040521509259385,0.4191140624840662,0.45658979033229047,0.45496007077930617,0.13828082622558271,1.0,0.7480315565493879,0.9356369175824361,0.9881040074572683,0.3575761045571706,0.1854177195460109,0.06568174209451451,0.1310548707596586,-0.015130950729117422,-0.00903134084961166,0.27246185401667716,0.29285809125658835,0.2775174476287421,0.22880766781378653,0.14834330679458824,-0.02759215984026624,0.28917310507382055,0.2820753368212656,0.2088880913636766,0.07924722046374118,0.32454512227638765,0.12524316746338235,0.05586894079180901,-0.017463918496526575,0.017309706879657293,0.5810634321580104,-0.4350819718285264,0.2038308566338483,0.3006890265646317,0.256285123077223,0.12185953690117024,0.4253166232246887,0.1943464443499324,0.457191931345781,0.40275467865535775
Bwd IAT Mean,0.38445553807379274,0.047585324035741054,0.03846867436894364,0.30485589521623463,0.002394166527417934,0.09307819700320603,0.2085411312254354,0.08798597570126385,0.03324640656643692,-0.000313054690920499,0.024411028204320312,-0.0036687889770722973,-0.012143842535272231,0.3543176729283707,0.43423212269626743,0.31624219356510225,-0.04325604222514045,0.38288605234206763,0.5749220157668835,0.17917115909403075,0.315291436265482,0.5066169549671649,0.7480315565493879,1.0,0.5351257864400444,0.7183884726620016,0.863582120396475,0.5870456928065076,0.04330107858207585,0.0406692237725759,-0.011053395100793877,-0.006598019509391088,0.04005722564889688,0.04901667664007521,0.04256640590019662,0.03918800418726688,0.38793011859529886,-0.02304138407320769,0.04742799258718081,0.20854113122543538,-0.00031305469092050305,0.04758532403574106,0.30485589521623463,0.03846867436894364,0.0023941665274179345,0.09164125023618268,0.04847778743719361,0.49470675842629763,-0.13929399981365442,0.30053835949825664,0.3855579283711112,0.3480484218688516,0.19797638872149942,0.27557278858926737,0.22186487761750381,0.3171686222193049,0.2503705525514799
