,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Bwd Packet Length Std,0.30582829956239127,0.05150260513470383,0.05840278204693949,0.0026886335338520044,0.03165693460423001,0.6695556035088917,0.4764212332694547,0.6715852710591595,0.9715359741195533,0.815819868638182,1.0,-0.0414102761712482,-0.0840355054703477,-0.0446909681801897,0.26033545193987206,0.274955740982764,-0.08127768277152245,0.3002534845379351,0.014454338512256148,0.29184575157530745,0.2609268432592637,-0.08886003562156435,0.36807647675486665,0.11273145832544905,0.36533042537597293,0.3569040493366596,-0.06021155354150683,-0.18470552337656151,0.07626721162571172,0.06929791602993016,-0.06609308546473286,-0.10745550730341706,0.9611545033746546,0.7737159938082404,0.9605015990457512,0.888746349543467,-0.18470552337656151,-0.11471668948912471,0.7427750977079026,0.4764212332694548,0.815819868638182,0.05150260513470383,0.002688633533852006,0.05840278204693948,0.031693055143186454,0.19332896873533206,0.41697235117042303,0.031812135918093926,0.3145015129183077,-0.04314403772864652,-0.022264533830850853,-0.035429053135591596,-0.03823670279310113,0.26892575835946203,0.048872537096576726,0.26439173881019756,0.26558730481377724
Flow Bytes/s,-0.03343077621080672,-0.0003257193540500043,0.0031585431428018864,0.0025079244544133875,0.00762988310409007,-0.0199374225840426,0.05506784862194151,-0.031143630695630566,-0.04175948886833705,-0.023269535814092676,-0.0414102761712482,1.0,0.4234068426437168,-0.015855527258598415,-0.02952188150075985,-0.02949866564891985,-0.007968266598119311,-0.031837628371908205,-0.019629509334024357,-0.025804468270647474,-0.027318677767752902,-0.00881138931683712,-0.030037019923182515,-0.02212395733679892,-0.02546278677728307,-0.02612457350730421,-0.007646299103307856,0.03821513525384845,0.00010099497214931911,0.0027291803257614225,0.4404881257324952,0.08081026434871735,-0.03307166570191325,0.0053257612251336834,-0.02585052579931598,-0.018166368757567327,0.03821513525384845,-0.01024284977106359,0.018125922452882425,0.05506784862194153,-0.023269535814092683,-0.0003257193540500037,0.002507924454413388,0.0031585431428018855,0.007630720009516288,-0.025830754478025294,-0.03042617703392766,-0.001326580891355403,-0.022381095600976612,-0.008370531272774102,-0.005950063705364651,-0.009035319756484332,-0.007041055158341426,-0.027309695657591324,-0.011551416240346788,-0.027810949235979404,-0.026117180832388936
Flow Packets/s,-0.05965032028742497,-0.010352103415601183,-0.009665084427749914,-0.002407466813503027,-0.0037160026067715123,-0.0817323895974504,-0.08700521078206773,-0.07346121334991336,-0.09632420092201717,-0.08790438028838897,-0.0840355054703477,0.4234068426437168,1.0,-0.028230378883226943,-0.052616305450908965,-0.05263225253129695,-0.014179199407980982,-0.056801109639881095,-0.03495520667601345,-0.046000628362601145,-0.04873608681177172,-0.01567618827098878,-0.05361537335706979,-0.039407322326593455,-0.045397924139166046,-0.04663640966287614,-0.013612920056964774,0.03461446908172739,-0.01128233308763667,-0.010537231134612314,0.9782232686544777,0.4570568397634576,-0.09632886256537486,-0.090658610514873,-0.09127558873623257,-0.06885651817335707,0.03461446908172739,0.1581285562158573,-0.0962045558281946,-0.08700521078206773,-0.08790438028838897,-0.010352103415601183,-0.0024074668135030276,-0.009665084427749913,-0.0037197080188478234,0.027996460434942964,-0.03168056303380608,-0.00694129101879764,0.04063085764936399,-0.014961696171705459,-0.010612543462589911,-0.0161454309987568,-0.012596916441125974,-0.048674378723683284,-0.020614017010179807,-0.04957050289120826,-0.04654493257535638
Flow IAT Mean,0.382360646817961,-0.0012772524287146222,-0.005162374955515557,-0.0030962484582441694,-0.0036754636020918255,-0.057916289988481764,-0.10917084809245112,-0.05568421393927065,-0.053805206861770975,-0.0792720679566238,-0.0446909681801897,-0.015855527258598415,-0.028230378883226943,1.0,0.1988504002399823,0.5505558504142567,0.9626052098339469,0.37631631525608444,0.9674695169643351,0.16202049908448612,0.5455886553475564,0.9562271531471239,0.11746744501540379,0.18111116546764175,0.11220269855134453,0.12403286360278803,0.12481100812285942,0.01760594593730658,-0.0042694376507657955,-0.003355616080970119,-0.022152999301937128,-0.03631183895572064,-0.054331700172531784,-0.0863125752867678,-0.06105290538674156,-0.04124271247247206,0.01760594593730658,-0.011764893302974592,-0.10319499867111499,-0.10917084809245112,-0.0792720679566238,-0.0012772524287146226,-0.0030962484582441685,-0.005162374955515557,-0.0036784944559193553,0.16339261102964958,-0.08019284896528199,-0.0028328795503146926,-0.060175734836249516,0.015549760119778861,0.004970505108178311,0.014550948495642533,0.016039669440223808,0.556818504934844,0.0732379190139855,0.5473995986829255,0.5562523292801757
Flow IAT Std,0.6939831493601154,0.03589752366859424,0.03313536320131316,-0.0006118766460656154,0.011393091872905263,0.15320344854912601,0.02944628657905572,0.13842481073590712,0.28558970281364643,0.18292859871477737,0.26033545193987206,-0.02952188150075985,-0.052616305450908965,0.1988504002399823,1.0,0.8383086149644373,-0.044464780502550656,0.6733156094308258,0.35588686152593463,0.9378903173601284,0.812108888829328,0.004445968661189969,0.6994014503389651,0.7562020442351924,0.7994557409571114,0.8569666902583326,0.4234650858665751,0.1430104757761493,0.04632088309714165,0.040292519942544985,-0.04128958954308861,-0.0676768931130666,0.294855559265378,0.18613981356783404,0.2660680232377798,0.23227716891717257,0.1430104757761493,-0.054075826229233834,0.1552745953588003,0.02944628657905572,0.1829285987147774,0.03589752366859425,-0.0006118766460656153,0.03313536320131316,0.011406911432899002,0.024264764817162325,-0.10911904255414422,0.0200557096255294,0.20432590781560375,0.053579250091760365,0.041177468410807716,0.0588223574655823,0.0436722634901011,0.8273047304468225,0.29409555428621287,0.8372207411453818,0.80114935983682
Flow IAT Max,0.7460902732559017,0.054896103744104266,0.05416401309509211,0.006818986885040156,0.030171715106181735,0.14254049160792054,0.017921531289984267,0.11779049339711765,0.3006090176771329,0.23395710938098843,0.274955740982764,-0.02949866564891985,-0.05263225253129695,0.5505558504142567,0.8383086149644373,1.0,0.38784462118724006,0.7316132279100032,0.6483992843983484,0.8437496564824494,0.9822625090141279,0.39864640720875066,0.6440254935413074,0.5291748870608646,0.7924267296399355,0.8644630938428624,0.2227046964464838,0.061156581737713434,0.061597211582862625,0.058952464849476555,-0.04130252571373544,-0.06769559631312123,0.30708431530012203,0.2448461879681331,0.29186797392222436,0.2818746340133799,0.061156581737713434,-0.04987943979152537,0.21081790124122599,0.017921531289984277,0.23395710938098843,0.054896103744104266,0.006818986885040156,0.05416401309509211,0.030204471090512795,0.11037001114576354,-0.12263510855192,0.02700612336350563,0.11557634790026303,0.07865808829212288,0.07563661992325131,0.08763002128040996,0.05574212825831664,0.988859150689146,0.33167577942167326,0.9975752557080314,0.9643769657648578
Flow IAT Min,0.2153471770986036,-0.008226009320502898,-0.010444058835191795,-0.002439406904021031,-0.0038152579289846573,-0.08659834530435247,-0.1026897748465173,-0.0822331392486595,-0.09502385201525036,-0.09069568848181232,-0.08127768277152245,-0.007968266598119311,-0.014179199407980982,0.9626052098339469,-0.044464780502550656,0.38784462118724006,1.0,0.21810894273800102,0.8913387473004595,-0.03956595736558787,0.3936617907904166,0.9739554083470916,-0.05115031139883037,-0.03714266486600271,-0.0434642252026866,-0.044511795721217454,-0.012341989804351269,-0.025909911276311724,-0.013101967699705338,-0.011251926794115494,-0.011126628690903511,-0.01823868622997755,-0.0981916697399676,-0.09784694943363757,-0.09594148150366373,-0.06749112506178573,-0.025909911276311724,0.0007420833512739672,-0.10672224211609939,-0.1026897748465173,-0.09069568848181232,-0.008226009320502898,-0.002439406904021031,-0.010444058835191793,-0.0038188850860726648,0.16888296695602667,-0.05369710530125521,-0.007473852404126953,-0.12442953755080312,-0.008112590623636768,-0.007398435429205227,-0.009708356379880385,-0.006115191778058823,0.40018000466306264,-0.012803510975433691,0.3845343192443021,0.4100003436050263
Fwd IAT Total,0.9943118746481274,0.1327095945344617,0.10897291970729786,0.03434151906131837,0.04474851886379298,0.2858504195616532,0.04447743065560881,0.2271683517320702,0.35041473802263556,0.2275535564705531,0.3002534845379351,-0.031837628371908205,-0.056801109639881095,0.37631631525608444,0.6733156094308258,0.7316132279100032,0.21810894273800102,1.0,0.5112200488897013,0.6908235356702104,0.7512669609166133,0.22124766291047263,0.9077722090883763,0.4975312372474711,0.6685484143347162,0.6730831239141793,0.09942798258767661,0.01552905730852883,0.1335390883916622,0.12146326249128096,-0.04457358815757128,-0.07305928498012229,0.3685249394440721,0.2533563658624708,0.3337753085027552,0.29852164583740953,0.01552905730852883,-0.06340775909655792,0.21128307178055758,0.04447743065560881,0.22755355647055303,0.1327095945344617,0.03434151906131836,0.10897291970729787,0.04479720500946655,0.10426899218320465,-0.13684880588084786,0.08828675374147443,0.07955597231832681,0.18167532987930798,0.19779657368374806,0.22819504648975208,0.12112664193118505,0.7280062551065234,0.2239973677318481,0.7326942580093369,0.7033553911541556
Fwd IAT Mean,0.5087247911057807,0.007799595069828128,0.003613905630528925,-0.0027039894265918334,-0.0009193331488415585,-0.0037323227961345087,-0.08345301128618574,-0.00859639559108154,0.015366307050338812,-0.03462336896045979,0.014454338512256148,-0.019629509334024357,-0.03495520667601345,0.9674695169643351,0.35588686152593463,0.6483992843983484,0.8913387473004595,0.5112200488897013,1.0,0.31854226371168004,0.6594500656862038,0.9161601694154156,0.2709829845918928,0.33242091941920304,0.239890971150132,0.26445053232195326,0.2145412618116962,0.044618801391407975,0.00801813152668646,0.007405190881801149,-0.02742991793008743,-0.044962635385588555,0.01792105042293187,-0.03782308743764815,0.002800805983442048,0.007476372546549128,0.044618801391407975,-0.022904798951401656,-0.05870815202252955,-0.08345301128618574,-0.0346233689604598,0.007799595069828128,-0.0027039894265918334,0.003613905630528926,-0.0009192040950559517,0.16527734447031653,-0.09047305310435153,0.003918474273936561,-0.04039482249550517,0.005283483896075929,0.007742322837644746,0.009798525702617192,0.0031670749031446,0.6555767655566336,0.09259640209491515,0.6453424246316091,0.6524354710671149
Fwd IAT Std,0.687115547993021,0.04104332472849548,0.0390951098364642,0.0005252615102989,0.01693917281227173,0.175972164912256,0.055553844024290325,0.15439027390762386,0.32474941437783533,0.23295994539967302,0.29184575157530745,-0.025804468270647474,-0.046000628362601145,0.16202049908448612,0.9378903173601284,0.8437496564824494,-0.03956595736558787,0.6908235356702104,0.31854226371168004,1.0,0.8609299049177522,-0.04151545721694078,0.7001601158373149,0.64767523532577,0.8320561914046741,0.874761157199543,0.3109317381980273,0.14543430747504724,0.052539957897709905,0.04488297263870851,-0.03609789738414736,-0.05916832140138887,0.3341028761815963,0.2387442499779255,0.3060615632656675,0.2669396931447075,0.14543430747504724,-0.04949295869495779,0.2101558568266968,0.05555384402429031,0.23295994539967296,0.04104332472849547,0.0005252615102988991,0.03909510983646421,0.016958715359888573,0.03969276979602736,-0.09028783077268929,0.022281542932496307,0.15019490557872497,0.02382586859699897,0.038498741161318066,0.03459328336578263,0.010025347082476889,0.8376987403321066,0.2567082852126002,0.8425374686864502,0.8173228765255013
Fwd IAT Max,0.7474128305427642,0.05670254639684346,0.05414616704398031,0.007290005054622901,0.030289663009886815,0.14192304556240942,0.01804438131404073,0.11316285655272158,0.29103887028772296,0.22613828313292927,0.2609268432592637,-0.027318677767752902,-0.04873608681177172,0.5455886553475564,0.812108888829328,0.9822625090141279,0.3936617907904166,0.7512669609166133,0.6594500656862038,0.8609299049177522,1.0,0.4028226893651357,0.6418032668404735,0.5057423482929144,0.7681023067669652,0.8403851097176208,0.21094498321717592,0.07107011120990316,0.06289205766648052,0.058478863814907474,-0.038244762749171435,-0.06268560785161602,0.2981642511480764,0.23586841583154888,0.2790776893395318,0.26397108318688994,0.07107011120990316,-0.04477292187053997,0.20347172366407254,0.018044381314040722,0.22613828313292927,0.05670254639684346,0.0072900050546229,0.0541461670439803,0.0303226571890195,0.113801559096065,-0.113493153879081,0.028395441805585644,0.07761290475061705,0.06504866209672548,0.07886985017820408,0.07876114990747618,0.038322390169631036,0.9735044624060575,0.3072078317503179,0.9800829499186263,0.9513690745279978
Fwd IAT Min,0.2202195583944171,-0.008975166401954995,-0.01072390848946658,-0.0026553748142003858,-0.004195749704236437,-0.09368009077699352,-0.10742054079646479,-0.0886128687538721,-0.10347209387957013,-0.09717626717393027,-0.08886003562156435,-0.00881138931683712,-0.01567618827098878,0.9562271531471239,0.004445968661189969,0.39864640720875066,0.9739554083470916,0.22124766291047263,0.9161601694154156,-0.04151545721694078,0.4028226893651357,1.0,-0.03855977609953264,0.03475621321966634,-0.041471485736200464,-0.02069433770565071,0.07075215612869021,-0.026648505706021883,-0.013720117062170046,-0.011367327221557644,-0.012301179574170247,-0.020164940521589472,-0.1066106484471133,-0.10438612053043174,-0.10388650798243186,-0.0738498216001016,-0.026648505706021883,-0.0017600472436018876,-0.11359654163166344,-0.10742054079646475,-0.09717626717393028,-0.008975166401954995,-0.0026553748142003858,-0.01072390848946658,-0.004199735978403338,0.15901613634973463,-0.05898781551139178,-0.007804412513807607,-0.11218501628699855,-0.0053089526151831315,-0.00808096598732105,-0.007872908525912652,-0.002521059798199515,0.41056482713108805,-0.0050172220570986505,0.39536983677617404,0.4194074017062398
Bwd IAT Total,0.9156611473455999,0.12646702474984467,0.12251368361010556,0.03752483048752026,0.0499337738168239,0.3517212620152391,0.10498921939378436,0.2880834435370099,0.4280836538424761,0.29121515202852943,0.36807647675486665,-0.030037019923182515,-0.05361537335706979,0.11746744501540379,0.6994014503389651,0.6440254935413074,-0.05115031139883037,0.9077722090883763,0.2709829845918928,0.7001601158373149,0.6418032668404735,-0.03855977609953264,1.0,0.5651333182350504,0.7551500483817556,0.760663375550777,0.11823514999524691,0.009973803320155815,0.14881131200256362,0.13646183185234703,-0.04207418033195485,-0.06895939025180349,0.4482411458956456,0.3251960561510006,0.41046760680246636,0.35951597900208415,0.009973803320155815,-0.07258798576672737,0.284950453047677,0.10498921939378436,0.2912151520285294,0.12646702474984467,0.03752483048752026,0.12251368361010559,0.04998731953881124,0.09894953320402018,-0.11783714095134726,0.09686964002007621,0.21452637441738823,0.034265011554046605,0.03329580435501843,0.05884173757579439,0.028269187552749635,0.6441467036822509,0.19662572633742123,0.6460575540156945,0.6214249922470579
