,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Bwd Packet Length Std,-0.04408266698742833,0.04635802110850131,0.12082412406095154,-0.006540030282713749,0.9752465415618653,0.01680321666929114,-0.048659034290597855,0.17004179877223063,0.9953553037788582,0.9928967464385413,1.0,-0.025078235322302432,-0.04241639413155046,-0.05521082460038057,-0.04997196598631588,-0.04337069618342196,-0.007847573239108218,-0.044573960781478135,-0.052366814996295086,0.2789273245962107,-0.043632074589679985,-0.06111339898666043,-0.04254004841925778,-0.05752594991168796,0.22910530170071483,-0.04249743081458876,-0.06125106978367323,-0.007481080280564824,0.01591884892406378,0.37762605983651387,-0.0400326218379205,-0.025980105918264343,0.9894134332688734,0.854310703014126,0.9945974601856801,0.9941826462070428,,-0.0261072110641472,0.782300247180025,-0.048659034290597855,0.9928967464385412,0.04635802110850131,-0.006540030282713747,0.12082412406095155,0.9752465415618653,0.15864463157448455,-0.17416723415303514,0.08765840252776792,0.016200603855860637,-0.010857706287609445,-0.008303795093393698,-0.009198567358961985,-0.009298753218455616,-0.04425896358575737,-0.012097802568187242,-0.04459277578707272,-0.0440781855188474
Flow Bytes/s,-0.04822686814851346,-0.006956964550205315,-0.03373990233910741,0.43274188344926506,-0.02670943906870148,0.5738034555320984,0.6394059678827607,-0.025808858898303907,-0.0258979033576759,-0.026059261664649627,-0.025078235322302432,1.0,0.7392835106566145,-0.046270749738146134,-0.04627701816982578,-0.04758260916539444,-0.0057631539379055605,-0.04813348678220476,-0.045889065526815716,-0.029009785091336022,-0.04752067240779653,-0.04487457278475708,-0.04711937351913667,-0.04547766002322485,-0.022342964489664763,-0.04682684377775874,-0.044973388654105766,-0.005487427808151964,-0.10605162325225759,-0.06854108816897068,0.7558014044513383,-0.022580545101634018,0.043683289869419314,0.2792970381224401,-0.026444089057099985,-0.023861287560076144,,-0.01916032771515202,0.3563494024380748,0.6394059678827607,-0.026059261664649627,-0.0069569645502053,0.432741883449265,-0.033739902339107404,-0.026709439068701477,-0.16541905896773917,-0.13016762696946774,0.08279794330633804,-0.1299268491747998,-0.008051073208972035,-0.006096886314572727,-0.006780103979042608,-0.007119114039199981,-0.04662287069874785,-0.008882556239021917,-0.046849643468059046,-0.04649295012893683
Flow Packets/s,-0.06935747551853691,-0.011096844712102935,-0.042778952257258224,0.3233633007189701,-0.04373759809096187,0.3742984429667244,0.4247168844454972,-0.03742396170055163,-0.04290428139742832,-0.04296665506432353,-0.04241639413155046,0.7392835106566145,1.0,-0.06654403095267844,-0.06655342326192301,-0.06843104160246347,-0.008287033533063193,-0.0692232782032882,-0.06599558834291648,-0.0417203942469155,-0.06834204588086587,-0.06453658373569934,-0.06776516082092592,-0.06540407981855766,-0.03213523952211349,-0.0673445828430155,-0.06467881720697966,-0.007824969111456597,-0.16379576579283386,-0.08821090972301507,0.9928470898880658,0.21094703902183787,0.003341971274731762,0.16326233173476556,-0.043598701000742576,-0.04053971526601664,,-0.02489962442719264,0.2126224449013536,0.4247168844454972,-0.04296665506432353,-0.011096844712102927,0.3233633007189701,-0.042778952257258224,-0.043737598090961866,-0.16723381977091567,-0.1673431336654654,0.10903209952487919,-0.20365183194726577,-0.011578200501456085,-0.008767743145051486,-0.00975031904887855,-0.010238390508195888,-0.06705115446931728,-0.01277423594785108,-0.0673772814831664,-0.06686431295794824
Flow IAT Mean,0.9181993563223373,-0.026034745077301687,0.01598323263996684,-0.06640752480688705,-0.054279550448203887,-0.06973640411642076,-0.06074408145260935,-0.03947219946932471,-0.05380349711817114,-0.051773936637281755,-0.05521082460038057,-0.046270749738146134,-0.06654403095267844,1.0,0.9730019159397342,0.9861208233319783,0.21944700007909076,0.9182761880169836,0.9877265171971353,-0.007405823371818241,0.9861212309420919,0.9865543647873117,0.9121244452552163,0.9723049455631048,-0.018064170799020503,0.9704054602210088,0.972022082628027,0.11779907386380124,0.023878070135303745,-0.0013963754086397555,-0.06160638316903874,-0.05056596345278327,-0.06025758804328607,-0.07350567261537101,-0.05367908161120007,-0.05266545934914071,,0.028433227367256536,-0.07529270945443291,-0.060744081452609365,-0.051773936637281755,-0.026034745077301687,-0.06640752480688705,0.01598323263996684,-0.054279550448203887,0.08586396452163243,-0.26410335541798274,-0.11352072245298327,0.0243009150436588,0.001803207663459,-0.006979776668878906,-0.004065850363166159,0.031007679467841446,0.972157459462868,0.0023972176416714322,0.9711013576812522,0.9723687826716133
Flow IAT Std,0.926813494384078,-0.02289237190534763,0.02305951659295601,-0.09213541550822373,-0.048372297203602505,-0.1074848414798482,-0.1032553370991658,-0.038294706513135345,-0.048232654207008764,-0.046176409946614934,-0.04997196598631588,-0.04627701816982578,-0.06655342326192301,0.9730019159397342,1.0,0.9954982576763831,-0.01083229976454715,0.9268695623909452,0.9965862538258053,-0.0012087305042451444,0.9954824204630717,0.9953392083874549,0.9405176167198752,0.9993176898779117,-0.0024602917090817953,0.998362416244683,0.9986883775612009,-0.011223385573843,0.02388187413082336,0.005764029024115586,-0.06161497533468807,-0.05057394565906837,-0.05937795558169852,-0.08802295011502234,-0.048138360153229864,-0.04763725958031742,,-0.03833045921557124,-0.09545887110545752,-0.1032553370991658,-0.04617640994661494,-0.02289237190534763,-0.09213541550822373,0.023059516592956006,-0.048372297203602505,0.0986431306396544,-0.2640811076059124,-0.11483681881620926,0.024304741594219446,0.002624141508079993,-0.002727690828319588,-0.0010124214925419336,0.018060296856291094,0.9994076801319125,0.0063276252000549005,0.9983993871719411,0.999543943448975
Flow IAT Max,0.9453652430706188,0.007895152819607332,0.05459024426317511,-0.08171620249949871,-0.040421623747871865,-0.09303318455476205,-0.09063922985423531,-0.030357866668227897,-0.04113271206486787,-0.03930415744278178,-0.04337069618342196,-0.04758260916539444,-0.06843104160246347,0.9861208233319783,0.9954982576763831,1.0,0.06717693382830722,0.9453656047078792,0.9971490457211004,0.03515532822070901,0.999947983468546,0.9948547703107056,0.9499874273213321,0.9935595470262282,0.03216797730542918,0.9957504214497751,0.9922221164598196,0.03238901884762721,0.02455550359380549,0.011659845863342757,-0.06335332545384655,-0.052000287298804064,-0.050933565589695765,-0.07510808637427598,-0.04091034774788307,-0.04137422327034981,,-0.01691649655841169,-0.0815604500571965,-0.09063922985423531,-0.03930415744278178,0.007895152819607319,-0.08171620249949868,0.05459024426317511,-0.04042162374787187,0.09408922524512332,-0.271541427495887,-0.11079245580581575,0.024990310639678562,0.04148818331724809,0.030776429660862175,0.03449737333420266,0.03837967394196258,0.9961253357593624,0.05411335611319029,0.9967251996114345,0.9955431090876936
Flow IAT Min,0.06506773803673947,-0.0028502760671039996,-0.00870519261647259,0.10516457282791367,-0.008038022658022007,0.15785247477151804,0.17396781150526214,0.00565349260174105,-0.007921069385111184,-0.007962012185244952,-0.007847573239108218,-0.0057631539379055605,-0.008287033533063193,0.21944700007909076,-0.01083229976454715,0.06717693382830722,1.0,0.06503716302097408,0.0671149010120223,0.004461608190215085,0.06715212785010638,0.0668301573625285,-0.011983424766207628,-0.011565288545611648,-0.005681987705109055,-0.011908517816423762,-0.01143706212857288,0.5605806135333543,0.0029717576396681923,-0.01777527463816258,-0.007672544461252677,-0.006293782123311272,0.011210266441212749,0.07510481454725497,-0.007386545736769787,-0.007303027170995842,,0.28519629631200877,0.0972211920177411,0.17396781150526214,-0.007962012185244949,-0.002850276067104001,0.10516457282791367,-0.008705192616472592,-0.008038022658022007,-0.04208853526610415,-0.033113344992687734,-0.001998290976898865,0.0030245690702575597,0.009253803962737957,-0.0012074599869385191,0.0023378390788129067,0.0384212446659758,-0.010663199835260751,-0.0013954149036395655,-0.010706087591317883,-0.010652394235685538
Fwd IAT Total,0.9999405778027367,0.21295332359645536,0.2273657022781356,-0.06768656379438355,-0.03837691335845217,-0.085972090869989,-0.09158026734665815,-0.019462042336182685,-0.04202274369531407,-0.04148106736540723,-0.044573960781478135,-0.04813348678220476,-0.0692232782032882,0.9182761880169836,0.9268695623909452,0.9453656047078792,0.06503716302097408,1.0,0.9241966187478339,0.1594323706599562,0.9454718140766115,0.9182308960247139,0.9814836382560073,0.9199840506941347,0.13415815706659848,0.9367298064681457,0.9165190244970299,0.029196281304417634,0.024839838114390136,0.028301779458834678,-0.0640867992332225,-0.05260211692719425,-0.05204602240596599,-0.07788804769626935,-0.04234216535291404,-0.04337849781606138,,-0.019898253365057413,-0.08458146321402545,-0.09158026734665815,-0.04148106736540723,0.21295332359645536,-0.06768656379438354,0.2273657022781356,-0.03837691335845217,0.06587275121617435,-0.2747964293845296,-0.08753975916307737,0.025279668305680875,0.2559642359103931,0.21911180164028038,0.2320834539805807,0.12892979334101765,0.9323335196422399,0.3282615515356629,0.9417698154723465,0.9273797484409457
Fwd IAT Mean,0.9240754983310325,-0.029392740128952526,0.016468153174857315,-0.08438933477890195,-0.050989558724000246,-0.09632542786399614,-0.08872069597729934,-0.04391300743668334,-0.05071616352130106,-0.04854557088145971,-0.052366814996295086,-0.045889065526815716,-0.06599558834291648,0.9877265171971353,0.9965862538258053,0.9971490457211004,0.0671149010120223,0.9241966187478339,1.0,-0.024112293674765455,0.9971863537456396,0.9994526252511386,0.9338385721881495,0.9966378935068704,-0.02224254250938253,0.9945259517055678,0.9964516187440617,0.0328519353238455,0.023681462209150694,0.0014944087403029863,-0.0610984975782148,-0.050150339440046286,-0.060246180463283415,-0.0833450324831371,-0.05063201615236019,-0.049551414450556594,,-0.01641203135542757,-0.08872568258636657,-0.08872069597729934,-0.04854557088145971,-0.02939274012895252,-0.08438933477890194,0.016468153174857315,-0.05098955872400026,0.09447647792865804,-0.2628728763671247,-0.11598323980793993,0.02410079793792714,-0.00722136459594105,-0.00873356795433329,-0.008277051197663116,0.004899236960535911,0.9956187897000867,-0.0073900091255001505,0.9941307534813051,0.9959501273492812
Fwd IAT Std,0.1595637771846931,0.1723874693391506,0.19330257183314098,0.0009534909392139306,0.3212987054652301,0.015255359750930437,-0.04268585489725196,0.14959638620549046,0.2978606367051921,0.2975184921549927,0.2789273245962107,-0.029009785091336022,-0.0417203942469155,-0.007405823371818241,-0.0012087305042451444,0.03515532822070901,0.004461608190215085,0.1594323706599562,-0.024112293674765455,1.0,0.035296969575440214,-0.056004938951713316,0.10233399528727226,-0.02939640896751936,0.7977864566403944,0.017841693580733783,-0.045999757336305576,-0.00703646400040422,0.014972708015886689,0.19063648924433194,-0.03862581969792677,-0.03169355161309511,0.2935277824802452,0.28463771230187507,0.3053530816239346,0.279307537058699,,-0.024555601786816896,0.25709339368603323,-0.04268585489725194,0.2975184921549927,0.1723874693391506,0.0009534909392139335,0.19330257183314092,0.32129870546523015,0.06798178552345988,-0.13440486159418752,0.060835629258725044,0.015237752045464412,0.29224591620214463,0.15672739479424794,0.20164587399202547,0.47053495508557464,0.018885695782023208,0.3655321602127534,0.031582208825939206,0.013542163663354912
Fwd IAT Max,0.9453747892688681,0.00812494154965295,0.05491249280372892,-0.0815463895844338,-0.040388900946284265,-0.09343390296764807,-0.09081419002971211,-0.032493397247926076,-0.04135147324135023,-0.03947526895440232,-0.043632074589679985,-0.04752067240779653,-0.06834204588086587,0.9861212309420919,0.9954824204630717,0.999947983468546,0.06715212785010638,0.9454718140766115,0.9971863537456396,0.035296969575440214,1.0,0.9948878400977381,0.9499952330914063,0.9935707229936795,0.03095095247558534,0.9957003299331895,0.9922556374758346,0.032399460332771954,0.024523545694746976,0.012491486252065255,-0.06327089639290714,-0.05193296293387634,-0.05113775069648026,-0.07522206641117062,-0.04110641105848036,-0.041349521737378485,,-0.017821998035736437,-0.08164773712050048,-0.09081419002971211,-0.03947526895440232,0.008124941549652945,-0.08154638958443382,0.05491249280372893,-0.040388900946284265,0.09399947506041233,-0.27118831578343117,-0.10985464496998974,0.024957786557556618,0.041505680154174884,0.030789798150222685,0.034512186715142286,0.03839475032529828,0.9961627952865393,0.05413203936399867,0.9967632017709681,0.9955802770387125
Fwd IAT Min,0.918109417441224,-0.03352241627829874,0.011878691275541775,-0.08382152766301441,-0.06108589797016735,-0.09608106587586993,-0.08704954502190929,-0.04757726396683485,-0.060083875976387216,-0.05792973629519882,-0.06111339898666043,-0.04487457278475708,-0.06453658373569934,0.9865543647873117,0.9953392083874549,0.9948547703107056,0.0668301573625285,0.9182308960247139,0.9994526252511386,-0.056004938951713316,0.9948878400977381,1.0,0.9301760721868176,0.9962289500936131,-0.04362428033504948,0.9928436142923733,0.996479525693733,0.03304098388894536,0.023157859588401178,-0.004275009372384278,-0.059747717616846795,-0.04904194910430674,-0.06945367727055242,-0.0922409754278288,-0.06024764655761667,-0.058414307506089856,,-0.015582384954090062,-0.09673343910298023,-0.08704954502190929,-0.05792973629519882,-0.033522416278298744,-0.08382152766301441,0.011878691275541775,-0.06108589797016735,0.09177941799039802,-0.2580869826637862,-0.11749664204382398,0.02356792625881543,-0.014874030314694984,-0.012052263984823222,-0.01305096122198136,-0.010249139449497388,0.9938005843854971,-0.01747287415452292,0.991946590039392,0.9942719424753308
Bwd IAT Total,0.9815707573990375,0.206189878208986,0.23198619138789628,-0.07416720216639175,-0.0362876888899821,-0.09558937289390224,-0.10281628754837778,-0.01694670567938634,-0.03988879388220895,-0.039321057717647136,-0.04254004841925778,-0.04711937351913667,-0.06776516082092592,0.9121244452552163,0.9405176167198752,0.9499874273213321,-0.011983424766207628,0.9814836382560073,0.9338385721881495,0.10233399528727226,0.9499952330914063,0.9301760721868176,1.0,0.9372952036980662,0.13954246792296912,0.9544950524597656,0.93370835836021,-0.01142770373951216,0.024316640396817715,0.03136829656034684,-0.06273681791400064,-0.0514945870382518,-0.051224514830848535,-0.08138138302946384,-0.04028729087189281,-0.041715105663055724,,-0.03987769533990871,-0.08966157671613566,-0.10281628754837778,-0.039321057717647136,0.206189878208986,-0.07416720216639178,0.23198619138789628,-0.03628768888998209,0.07487338818433614,-0.2708170917562154,-0.08769851801915617,0.024747193271618093,0.221987954958261,0.22054811701314822,0.22143885965225962,0.0023462245435292195,0.9456464853902979,0.26679975093687386,0.9521488089401896,0.9412464252350651
