,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Bwd Packet Length Std,-0.5145602566815597,0.9510537644820598,0.6785736780436787,0.9842274216300899,0.9862798221563259,0.9901080061032498,0.9525456664682986,0.9845838295618129,0.9904894892479496,0.9872281510029238,1.0,-0.0570802158147671,-0.1411997571679242,-0.6783024404902287,-0.6327115629158554,-0.5365295161973109,-0.06731783987964012,-0.4548525886390377,-0.678236813196572,-0.6841244728882774,-0.6547239920125832,-0.01999999082333069,-0.514462950546186,-0.6655509812095558,-0.6122284374761406,-0.5296627442105093,0.0580830790459139,-0.5524636248460773,0.950083900101558,0.6798550631583582,-0.13782210200919695,-0.12726832589388648,0.9903833543645882,0.9947988949465106,0.9959381773312489,0.9959232113414755,-0.5524636248460773,-0.2603842203175914,0.9944122408863034,0.9525456664682983,0.9872281510029239,0.9510537644820597,0.9842274216300899,0.678573678043679,0.986279822156326,0.5180275353177809,0.17864726754025267,0.9653269977741935,-0.0832992682745324,,,,,,,,
Flow Bytes/s,-0.03835402769664927,-0.0765851890838637,-0.10071232747488942,-0.059541441313975554,-0.060956651713037664,-0.05716837317232342,-0.05766374057846705,-0.056333234111556295,-0.058445307131950765,-0.0558565558238375,-0.0570802158147671,1.0,0.759271288568781,-0.03710121535913437,-0.035009216704265385,-0.032343189656542905,-0.0009103504889076577,-0.038833456640464455,-0.03820506623548896,-0.037953977273541814,-0.03939409131959587,-0.004957874017871598,-0.038347586138078454,-0.037446942644586395,-0.03499919107970529,-0.03309273382514022,-0.01027540534570708,0.14483295679696911,-0.07722294553938483,-0.10129586076776856,0.8264859928074482,0.5416667332778581,-0.05751291949287886,-0.054846353281821,-0.05622675519174807,-0.054089878580840495,0.14483295679696911,-0.009131637421469338,-0.05264283769634445,-0.05766374057846705,-0.0558565558238375,-0.0765851890838637,-0.059541441313975554,-0.10071232747488942,-0.060956651713037685,-0.12960631106410644,-0.043521942869258395,-0.08143361624771563,-0.002921293442495701,,,,,,,,
Flow Packets/s,-0.015400165290891199,-0.16939123287983773,-0.18145280006816403,-0.14199472677761008,-0.14379694833173148,-0.14020337740156164,-0.14424498605144292,-0.14178251983099108,-0.14065192031177706,-0.14059128469803148,-0.1411997571679242,0.759271288568781,1.0,-0.013852058251072783,-0.01284791341243396,-0.012909220121388032,0.001090500960954175,-0.0169036771350048,-0.014284771697350008,-0.013957744493453609,-0.015920268239372426,-0.008434657257108909,-0.015398891898529601,-0.014781067507332714,-0.013979974810738585,-0.014481361894697198,-0.01915010327027654,0.12973812499495102,-0.17004189374602474,-0.18206585593690394,0.9695161834044281,0.912303566004361,-0.14021724841317723,-0.14408006852478863,-0.14164482618848728,-0.13636376901654224,0.12973812499495102,0.20285184791823913,-0.1430923600939045,-0.14424498605144292,-0.14059128469803148,-0.16939123287983773,-0.14199472677761005,-0.18145280006816403,-0.14379694833173148,-0.20279859274708278,-0.04982803962307624,-0.17610723372908677,0.15999796451758244,,,,,,,,
Flow IAT Mean,0.9170117658902419,-0.5213044731403804,-0.0373233422230729,-0.6242667262691611,-0.6194421775509429,-0.6456194571290822,-0.5780584388365626,-0.6376574448903273,-0.6418176070189219,-0.6917876123971219,-0.6783024404902287,-0.03710121535913437,-0.013852058251072783,1.0,0.9804110828361399,0.911200825284065,0.0004053563867984824,0.8414008049889907,0.9767884560230472,0.9778228971236981,0.970150467858423,-0.01609774583957841,0.9165968883286544,0.9966559951345795,0.9664997904057036,0.9078425147343362,-0.05656573209888825,-0.048966626754878534,-0.5169659745149411,-0.035182545088312527,-0.013266517872111618,-0.01291016692580528,-0.6450357547344847,-0.672271775621837,-0.662813205117138,-0.6843954155444079,-0.048966626754878534,-0.022536493059363116,-0.6777001574932021,-0.5780584388365626,-0.6917876123971219,-0.5213044731403806,-0.6242667262691611,-0.03732334222307298,-0.6194421775509429,0.18710082809542436,0.0837450863717595,-0.5000190406277262,-0.007407450628530597,,,,,,,,
Flow IAT Std,0.9086017832687558,-0.4889994477559411,-0.027016383618335305,-0.5818384106290333,-0.5768516922358152,-0.6008299205066232,-0.535511449256797,-0.5917227233736488,-0.597338806901456,-0.6477523904172591,-0.6327115629158554,-0.035009216704265385,-0.01284791341243396,0.9804110828361399,1.0,0.9736324805574658,-0.0053803089920044025,0.8013027784559893,0.9200212659815116,0.9220583167160815,0.9176292320175169,-0.019295787620390234,0.9083998996254693,0.9874604678511499,0.9976087984093872,0.9717134699203133,-0.0495735184249228,-0.04540216145275509,-0.4849295131421233,-0.025149712393716044,-0.01230054140930802,-0.011981449960364099,-0.6003155534756388,-0.6269741701731896,-0.6167948969500533,-0.6365978821442976,-0.04540216145275509,-0.0214058779765754,-0.632024235958383,-0.5355114492567968,-0.6477523904172592,-0.48899944775594123,-0.5818384106290334,-0.027016383618335343,-0.5768516922358152,0.1768868066904498,0.060045269680844414,-0.46781724889950577,-0.006852760304901551,,,,,,,,
Flow IAT Max,0.8706479251289314,-0.41406535787789917,0.011863641789519135,-0.48681071620719596,-0.4820910443984169,-0.5033685842690616,-0.4419551998973661,-0.4931158139933534,-0.5004432233445398,-0.5563564745082238,-0.5365295161973109,-0.032343189656542905,-0.012909220121388032,0.911200825284065,0.9736324805574658,1.0,-0.004784620842705634,0.7381671669401972,0.8146818162380121,0.8170063153485521,0.8209001282524659,-0.014499265139982438,0.8706453736326724,0.929231761275493,0.9838749193248825,0.9995884353730145,-0.04109503142140397,-0.04608112182942959,-0.41044711557092634,0.013141035461397397,-0.012381813984475794,-0.012000887863598543,-0.5029759208795476,-0.5313324803173467,-0.5189355280223418,-0.5371400210057476,-0.04608112182942959,-0.02166785175939431,-0.5358046577379373,-0.4419551998973661,-0.5563564745082238,-0.41406535787789917,-0.48681071620719585,0.011863641789519189,-0.4820910443984169,0.16512788339407256,0.041243373056172684,-0.3921797685222029,-0.006951875269194703,,,,,,,,
Flow IAT Min,-0.006252290759384239,-0.07937642090506469,-0.08900370096161779,-0.06781152251223672,-0.06846997828678125,-0.06735892987853177,-0.07117345683252206,-0.06930185362720893,-0.06698262061307154,-0.06710675449296272,-0.06731783987964012,-0.0009103504889076577,0.001090500960954175,0.0004053563867984824,-0.0053803089920044025,-0.004784620842705634,1.0,-0.006899023857166731,-0.00288733485930353,-0.005969638471213692,-0.006133357384884229,0.7411757890658843,-0.00645882544275049,-0.006342555463952177,-0.005940897697715881,-0.0061545227419063705,-0.008047871549212143,0.015372591601457953,-0.07982510004051112,-0.08868466039365518,0.0010893408583203242,0.0009412483069703175,-0.06716112935534128,-0.07086361165336628,-0.0685728621138404,-0.06504297477345201,0.015372591601457953,0.09572490060789722,-0.07122862624335266,-0.07117345683252206,-0.06710675449296272,-0.07937642090506468,-0.06781152251223672,-0.08900370096161778,-0.06846997828678127,-0.10802037480278337,-0.038154311225473914,-0.08383595535220764,0.0006547391032117006,,,,,,,,
Fwd IAT Total,0.973428392298878,-0.3157786748287749,0.26699829034236855,-0.33978751952383135,-0.3389934417237064,-0.3709483952405243,-0.2871184080589858,-0.35865841059874576,-0.3686314722326,-0.5249024531842342,-0.4548525886390377,-0.038833456640464455,-0.0169036771350048,0.8414008049889907,0.8013027784559893,0.7381671669401972,-0.006899023857166731,1.0,0.886219105225685,0.8781941471146141,0.9074544962236347,0.003927499670688827,0.9732962971418669,0.8382132370452895,0.7823646418699708,0.7343466877156959,-0.05968398943617226,-0.06091745811745664,-0.31223836456364473,0.26467726018796295,-0.016240838714899102,-0.015667885230090627,-0.3707040181208598,-0.44906737149717735,-0.4113522955547913,-0.44959648574845906,-0.06091745811745664,-0.028693534699066787,-0.4546006457169341,-0.2871184080589858,-0.5249024531842342,-0.3157786748287749,-0.3397875195238313,0.2669982903423686,-0.33899344172370643,0.20191094019900846,0.0493752126405398,-0.2734031750458347,-0.009187884954613618,,,,,,,,
Fwd IAT Mean,0.9159937414391447,-0.5176738253166232,-0.004879685711314292,-0.6138767612643529,-0.609896870966,-0.6380305587231736,-0.5649908497299462,-0.6297192949678511,-0.6342674355271212,-0.6983979477635587,-0.678236813196572,-0.03820506623548896,-0.014284771697350008,0.9767884560230472,0.9200212659815116,0.8146818162380121,-0.00288733485930353,0.886219105225685,1.0,0.9992508462592415,0.9942001461570683,-0.015969692523103457,0.9155953752528527,0.9659478045537782,0.8963644530324857,0.810399248158879,-0.05740133557660233,-0.05048913855286998,-0.5133201210970655,-0.0032334636802778937,-0.013681461711313325,-0.013312585586152965,-0.6374614217710447,-0.6711130378327849,-0.6588946383223816,-0.6836710176652051,-0.05048913855286998,-0.02358156323152611,-0.6767496954801088,-0.5649908497299464,-0.6983979477635587,-0.5176738253166231,-0.6138767612643529,-0.0048796857113142,-0.6098968709659999,0.1932261081050514,0.07250167328106977,-0.4911295747608691,-0.0076472737977056485,,,,,,,,
Fwd IAT Std,0.9106427116284935,-0.5238495464645647,-0.01580796387190329,-0.6223732962292959,-0.6180852332691563,-0.6459919207826254,-0.5737435689537085,-0.6376758841901287,-0.6422315833598058,-0.7020938763062641,-0.6841244728882774,-0.037953977273541814,-0.013957744493453609,0.9778228971236981,0.9220583167160815,0.8170063153485521,-0.005969638471213692,0.8781941471146141,0.9992508462592415,1.0,0.9951201621722833,-0.02135580453972302,0.9103089943193796,0.9679774583196179,0.8991561101598207,0.8128704245325069,-0.05536463784582271,-0.04936477364330031,-0.5194104244043592,-0.013960497877771197,-0.013364189446368979,-0.013014595325102086,-0.6454371780670486,-0.6768135071627924,-0.6657830202470153,-0.6896203682679383,-0.04936477364330031,-0.023266597251459745,-0.6824045947681893,-0.5737435689537086,-0.7020938763062641,-0.5238495464645647,-0.6223732962292958,-0.015807963871903342,-0.6180852332691563,0.19191825831813145,0.061048138617305944,-0.49801540301458047,-0.007443195450137348,,,,,,,,
Fwd IAT Max,0.932366622646526,-0.4960907476643715,0.028932458393604213,-0.5849981909476238,-0.5809713442687036,-0.6100369761528501,-0.5347291320285067,-0.6007613583640773,-0.6064865660591487,-0.6796875260897851,-0.6547239920125832,-0.03939409131959587,-0.015920268239372426,0.970150467858423,0.9176292320175169,0.8209001282524659,-0.006133357384884229,0.9074544962236347,0.9942001461570683,0.9951201621722833,1.0,-0.01781704683863964,0.9321251313631511,0.9623794405169601,0.895939492412741,0.8168876273815004,-0.05483891877073568,-0.056899123618047165,-0.4915171887225656,0.030414637164649896,-0.01527398217681444,-0.014793156186439128,-0.6095619878881213,-0.6469873565178824,-0.6326310676540957,-0.6583775537739973,-0.056899123618047165,-0.026768019176700138,-0.6526310250792832,-0.5347291320285068,-0.6796875260897851,-0.4960907476643715,-0.584998190947624,0.028932458393604296,-0.5809713442687034,0.2014785337755504,0.05079617160789775,-0.4666468325077544,-0.00858712673176668,,,,,,,,
Fwd IAT Min,-0.0019536612403756506,-0.03700189614447208,-0.03137358462166924,-0.014830879092707498,-0.015838684044341404,-0.014590477409733767,-0.011034910639158077,-0.013391612659021522,-0.014711333233570328,-0.026229959585309562,-0.01999999082333069,-0.004957874017871598,-0.008434657257108909,-0.01609774583957841,-0.019295787620390234,-0.014499265139982438,0.7411757890658843,0.003927499670688827,-0.015969692523103457,-0.02135580453972302,-0.01781704683863964,1.0,-0.002250768615279856,-0.022714312229232307,-0.02037528765848797,-0.015916414305094648,0.0012407250971430456,-0.0008649123754681707,-0.037482213871708185,-0.03178922623376134,-0.008052408328693483,-0.007904095237414971,-0.01454839310511545,-0.020492317629603383,-0.016775189218725804,-0.015447389960510736,-0.0008649123754681707,0.049365690973670114,-0.020623439236902963,-0.011034910639158076,-0.02622995958530956,-0.03700189614447209,-0.014830879092707503,-0.03137358462166923,-0.015838684044341415,-0.07633055430796522,-0.02473273259367917,-0.03243740743022091,-0.008121645456212951,,,,,,,,
Bwd IAT Total,0.9999679922819685,-0.3711355829659879,0.19540822811545508,-0.41348643235401744,-0.41141410411240265,-0.44205289590365116,-0.3610216878603762,-0.43013096713742277,-0.439252172411455,-0.5723136269632503,-0.514462950546186,-0.038347586138078454,-0.015398891898529601,0.9165968883286544,0.9083998996254693,0.8706453736326724,-0.00645882544275049,0.9732962971418669,0.9155953752528527,0.9103089943193796,0.9321251313631511,-0.002250768615279856,1.0,0.9208358407392138,0.8983572855474196,0.868006305076923,-0.06312511444876363,-0.05502514916313257,-0.3673809046448892,0.1940716891947446,-0.01477131507467665,-0.014312796810400572,-0.44164934683072354,-0.5088148045609852,-0.4769816889282748,-0.5113506250509183,-0.05502514916313257,-0.025934227268417508,-0.5143369588613158,-0.36102168786037625,-0.5723136269632503,-0.37113558296598786,-0.41348643235401744,0.1954082281154551,-0.41141410411240265,0.1969426150430451,0.0366508231063565,-0.3337217207357794,-0.008296624003127584,,,,,,,,
Bwd IAT Mean,0.9208235404210015,-0.5090148726969104,-0.02938468717098968,-0.611982935481411,-0.6069947998609705,-0.6330402484740592,-0.5668342660035948,-0.6251360970016527,-0.6292216581655886,-0.6792913305616892,-0.6655509812095558,-0.037446942644586395,-0.014781067507332714,0.9966559951345795,0.9874604678511499,0.929231761275493,-0.006342555463952177,0.8382132370452895,0.9659478045537782,0.9679774583196179,0.9623794405169601,-0.022714312229232307,0.9208358407392138,1.0,0.9787386495285514,0.9273728362069174,-0.04965408923078497,-0.0527251944289325,-0.5046972827649363,-0.027265944030887754,-0.014173086844808285,-0.01374787902154129,-0.6324307827245949,-0.6601025092865512,-0.6501696718121894,-0.6717409382680568,-0.0527251944289325,-0.02485140213359895,-0.6654993013606223,-0.566834266003595,-0.6792913305616892,-0.5090148726969105,-0.611982935481411,-0.029384687170989604,-0.6069947998609705,0.19099425785802782,0.024803628732779,-0.4890376813325596,-0.007950751397777548,,,,,,,,
Bwd IAT Std,0.8982858250144012,-0.4719154959888516,-0.02182456301557204,-0.5634785627721942,-0.558347685615126,-0.5816409985372194,-0.5182187802728013,-0.5725364507354866,-0.5781790089274853,-0.6267524271155271,-0.6122284374761406,-0.03499919107970529,-0.013979974810738585,0.9664997904057036,0.9976087984093872,0.9838749193248825,-0.005940897697715881,0.7823646418699708,0.8963644530324857,0.8991561101598207,0.895939492412741,-0.02037528765848797,0.8983572855474196,0.9787386495285514,1.0,0.9831786951145844,-0.04440977489582361,-0.04993352732202728,-0.46791925189991496,-0.01994317705287173,-0.013409139032094139,-0.01299577278109039,-0.5811164826050165,-0.6068642920131213,-0.5968597596307027,-0.615974166055289,-0.04993352732202728,-0.023534404791042476,-0.6118087976655772,-0.5182187802728014,-0.6267524271155271,-0.4719154959888515,-0.5634785627721942,-0.021824563015572035,-0.558347685615126,0.17890647076322622,0.02378422516324683,-0.4516558504323717,-0.007528869052851887,,,,,,,,
Bwd IAT Max,0.8678858302888451,-0.40607784908020306,0.016744775900568328,-0.4804870009709702,-0.47569157213673763,-0.4969823187528189,-0.4366113074744572,-0.4870309706084828,-0.49401464992541494,-0.5491582078176084,-0.5296627442105093,-0.03309273382514022,-0.014481361894697198,0.9078425147343362,0.9717134699203133,0.9995884353730145,-0.0061545227419063705,0.7343466877156959,0.810399248158879,0.8128704245325069,0.8168876273815004,-0.015916414305094648,0.868006305076923,0.9273728362069174,0.9831786951145844,1.0,-0.04070702907792366,-0.05223246128751104,-0.4024536876866513,0.01808220816228216,-0.013915259995780565,-0.013419733761808939,-0.4965742992247591,-0.5248422988586738,-0.5124534483484349,-0.530727485111011,-0.05223246128751104,-0.024618126435607648,-0.5293458610113466,-0.43661130747445714,-0.5491582078176084,-0.40607784908020306,-0.48048700097097014,0.01674477590056846,-0.4756915721367377,0.1713754529234032,0.025613971113796343,-0.3850103088917066,-0.007875652087989495,,,,,,,,
