,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Bwd Packet Length Std,0.22716146266790674,0.46590340382835027,0.4851912292194578,0.46689406437563175,0.4136640706617339,0.6630294912093508,0.4207376875773276,0.7074206638278201,0.8954327390900442,0.6302034478325554,1.0,0.57084139255447,-0.08009407170975495,-0.1275961962521117,-0.2244772128271675,-0.12576172016459114,-0.04463198549704354,0.2071552182019448,-0.1648705910389527,-0.29423489387308155,-0.16445420889545345,-0.044643741836567205,0.48829957908470295,0.4121004591603651,0.46802958581432,0.5393192101483307,0.32530569865377323,0.014059300366253078,0.44883934311562446,0.47604975143103023,-0.07029986856978965,-0.06684757787386315,0.8890420371538057,0.5874502502857761,0.8553211891833797,0.8214176927334038,0.014059300366253078,-0.07857101646662867,0.579516891005362,0.4207376875773275,0.6302034478325554,0.46590340382835027,0.46689406437563163,0.48519122921945784,0.413664070661734,-0.18355681271507535,-0.4620345111320123,0.472221391472212,-0.21186665327069484,-0.07921975749805239,,-0.07921975749805239,-0.07921975749805239,-0.07750571887983665,-0.0792198797415878,-0.08521267320544271,-0.05381433772054891
Flow Bytes/s,0.501400041106334,0.933605390360095,0.9107414293474473,0.9027269181251409,0.9113087874638447,0.6949153177391995,0.5633158859431832,0.6975333666122118,0.7819862939165334,0.92288862328216,0.57084139255447,1.0,-0.07748977077506546,-0.1336680398586895,-0.2825232482686346,-0.17254920264107224,-0.042106757648963974,0.4997751889765959,-0.16498870358808282,-0.31766224839458557,-0.17025984614581882,-0.04211625556911852,0.8839719666591066,0.22332362380627246,0.1765906886880768,0.31941961418322606,0.10674026567851597,0.19960416517661253,0.8944356638775673,0.8924077904265706,-0.06802062492606986,-0.06464608518128401,0.7632353115004642,0.8290464095090667,0.8388371734298202,0.7168640816352703,0.19960416517661253,-0.07605431414668581,0.795223012694213,0.5633158859431832,0.92288862328216,0.933605390360095,0.9027269181251409,0.9107414293474473,0.9113087874638447,-0.2070538186345528,-0.43694366783150773,0.9080009862005113,-0.23100594187385484,-0.0702423366850746,,-0.0702423366850746,-0.0702423366850746,-0.07062447504641901,-0.0702424545481606,-0.07680551862204522,-0.05017464744535814
Flow Packets/s,-0.12853066214673692,-0.07938178541727396,-0.07993616003157303,-0.07706601871273858,-0.06709756664059435,-0.12080997798413984,-0.1063552059280416,-0.10704776202589321,-0.08045922953371257,-0.07735021058564258,-0.08009407170975495,-0.07748977077506546,1.0,-0.08907135523163558,-0.20344458093199283,-0.1467461972077327,-0.025454227510301675,-0.12500782141815503,-0.11082733520555187,-0.22339247294951506,-0.14049084034545614,-0.02547938010114163,-0.07891278058949827,-0.07316063958336509,-0.07259617749189846,-0.08053978318095042,-0.03709297330554556,-0.0038801237496762985,-0.0787791241737221,-0.08055619528305971,0.9766453056830169,0.41588105855375257,-0.09197439015058285,-0.1016714754694213,-0.09091313681099472,-0.06488105802162279,-0.0038801237496762985,0.34851578308204906,-0.10294266118952744,-0.1063552059280416,-0.07735021058564262,-0.07938178541727398,-0.07706601871273856,-0.07993616003157303,-0.06709756664059435,-0.34879154586499483,-0.27108519414140114,-0.0771828488951114,-0.09126581033184926,-0.04518253002014687,,-0.04518253002014687,-0.04518253002014687,-0.044205067199555984,-0.045182599741682594,-0.04860063965639911,-0.03069286294108714
Flow IAT Mean,0.6455215410257418,-0.1267714229417883,-0.14141752286099965,-0.11355636880802743,-0.12032792964034907,0.060760278517176705,0.3137390797849022,-0.16644227186808117,-0.13426269812228459,-0.1342580401207308,-0.1275961962521117,-0.1336680398586895,-0.08907135523163558,1.0,0.523432418744391,0.9052290238750051,0.8850133615969125,0.6454399331861199,0.9965621042999631,0.4947347905523245,0.9041441748352959,0.885010230704132,-0.1378429526325757,-0.09653726408584161,-0.09777247628916615,-0.11420287012203259,-0.04736773636688658,-0.007493999357446353,-0.13481033606072104,-0.1405317226151726,-0.07816147566126204,-0.07441590502475695,-0.050523927656018555,0.13688300324881844,-0.14915841499521046,-0.10925798683602671,-0.007493999357446353,-0.0873008797301158,0.17275555961605665,0.3137390797849022,-0.1342580401207308,-0.1267714229417883,-0.11355636880802741,-0.14141752286099965,-0.12032792964034911,-0.2314307114611458,-0.12705128570640273,-0.1170991183302428,-0.5552592184073304,0.5760833326693893,,0.5760833326693893,0.5760833326693893,0.9847409958945026,0.5760863190367826,0.8963029253657423,0.9357378325552597
Flow IAT Std,0.46917290051251126,-0.2751154191902031,-0.2944719865029534,-0.2555385803968166,-0.25813956618881334,0.0573718276033392,0.4461137881647473,-0.29244186915648057,-0.25611126013144087,-0.2739335137427095,-0.2244772128271675,-0.2825232482686346,-0.20344458093199283,0.523432418744391,1.0,0.8242237017227627,0.07398206593226792,0.4704692835624322,0.5378182175021706,0.9847434696456044,0.8247792890426381,0.07398396682679438,-0.28965866907882076,-0.14595749537610192,-0.1408012640576744,-0.18015574126679026,-0.06095499172500639,-0.0171800125405446,-0.27497115583310255,-0.28791604178209146,-0.1785274151516499,-0.169963475117864,-0.1220808685002513,0.15237555715285636,-0.2797819010544514,-0.20937629069581726,-0.0171800125405446,-0.19941225753668204,0.21139829349202022,0.4461137881647473,-0.2739335137427095,-0.27511541919020316,-0.25553858039681665,-0.2944719865029534,-0.25813956618881334,0.02066936506210819,0.14331153700012486,-0.26156337147328806,-0.30018389672281676,0.8991510992993628,,0.8991510992993628,0.8991510992993628,0.5547692356449961,0.8991508688552464,0.7537231652387397,0.1907504159925023
Flow IAT Max,0.6927365487512479,-0.1668483710955892,-0.18637866345430984,-0.15134786080838294,-0.16297757406558175,0.15575743718402862,0.4931297274777339,-0.171412926445058,-0.15060774621651365,-0.1683044768754368,-0.12576172016459114,-0.17254920264107224,-0.1467461972077327,0.9052290238750051,0.8242237017227627,1.0,0.6074518321576031,0.6907333908118004,0.9026577704558324,0.7845116234938024,0.9945237129821006,0.6074469633632472,-0.18238007565951225,-0.0843852820050969,-0.07607672858084613,-0.09370797736780119,-0.030945537357708715,-0.01235647042453796,-0.1689500395093503,-0.1781881947139422,-0.12877370522371528,-0.12259406930874016,-0.022056572109980264,0.23197912171740978,-0.16507642397209848,-0.12320128298242596,-0.01235647042453796,-0.14383779556824658,0.28532802384278305,0.4931297274777339,-0.1683044768754368,-0.1668483710955892,-0.1513478608083829,-0.18637866345430984,-0.16297757406558175,-0.20402558003394478,-0.10404712021113732,-0.1541899087299302,-0.566487396835927,0.8430921955702435,,0.8430921955702435,0.8430921955702435,0.9244447156646092,0.843093992655052,0.972295846020708,0.7014656917337979
Flow IAT Min,0.4600528831135155,-0.039621473902803885,-0.04593633058200513,-0.036355280397738256,-0.03740323164117664,0.0016895012932109624,0.07440451562513575,-0.05964810644067685,-0.044842036140839425,-0.04311351699478686,-0.04463198549704354,-0.042106757648963974,-0.025454227510301675,0.8850133615969125,0.07398206593226792,0.6074518321576031,1.0,0.4591345122007976,0.8787443915810765,0.05601848084211013,0.60501665989584,0.999999996873189,-0.043985452850237396,-0.04075088202924133,-0.04043627245923512,-0.04486816193419262,-0.02066333164090653,-0.002175100102187439,-0.046083824390625354,-0.04674186790020149,-0.02233616067352216,-0.021267414057424487,-0.02368990799385827,0.027912503910971904,-0.050664816571531046,-0.0361590829490785,-0.002175100102187439,-0.02494556531247756,0.03739189358567461,0.07440451562513578,-0.04311351699478686,-0.03962147390280387,-0.03635528039773825,-0.04593633058200513,-0.03740323164117662,-0.20951206602603456,-0.15286894986306115,-0.03726298441716333,-0.43372471241004207,0.15263027393962028,,0.15263027393962028,0.15263027393962028,0.8360411775583005,0.15263392764280082,0.6152854719351419,0.9914249179567051
Fwd IAT Total,0.9987124488483922,0.5586145576236107,0.5562151482487726,0.5973180666682044,0.5303710137126814,0.597495786574971,0.8526764116856378,0.31861415882736566,0.3438285614979107,0.48866747938985156,0.2071552182019448,0.4997751889765959,-0.12500782141815503,0.6454399331861199,0.4704692835624322,0.6907333908118004,0.4591345122007976,1.0,0.6197731156402939,0.4170748982889298,0.6978278042056067,0.4591178435423495,0.5695075650916361,0.05113702468813399,-0.002233565460911179,0.07620069600886235,-0.0692301228235544,-0.010432565825213663,0.49405199401725036,0.5127060884763983,-0.10970838615840021,-0.10438826006438877,0.4335399197910801,0.7890760207877989,0.3809858667957873,0.299545601310829,-0.010432565825213663,-0.12258238867959487,0.8069940090054081,0.8526764116856377,0.48866747938985156,0.5586145576236106,0.5973180666682044,0.5562151482487725,0.5303710137126812,-0.41871167439116386,-0.43720878724304874,0.5850199492357504,-0.7012783722435202,0.6715003955371226,,0.6715003955371226,0.6715003955371226,0.7177534232666053,0.6715017343844778,0.7622271712898198,0.534728562940742
Fwd IAT Mean,0.6174903312629513,-0.15563948642202513,-0.170837889353907,-0.1431289136968936,-0.14643676511482448,0.0072762483499008495,0.26915110384215374,-0.21638504302918096,-0.17017272805181324,-0.16588875830144692,-0.1648705910389527,-0.16498870358808282,-0.11082733520555187,0.9965621042999631,0.5378182175021706,0.9026577704558324,0.8787443915810765,0.6197731156402939,1.0,0.5219889348086879,0.9063460593323014,0.8787451525747498,-0.1694997874401816,-0.1406493794085255,-0.14797688571022619,-0.16586623975810155,-0.06806294940335071,-0.009202599831552903,-0.16178565258362917,-0.169058567283915,-0.09725255231388096,-0.09259278478560067,-0.09161715834191442,0.09514904357893449,-0.1900300516984209,-0.1387002366975963,-0.009202599831552903,-0.10862747251735491,0.13035086565109855,0.2691511038421537,-0.16588875830144692,-0.1556394864220251,-0.1431289136968936,-0.170837889353907,-0.1464367651148245,-0.16623349337084758,-0.05002096237011728,-0.14685814813327408,-0.5031382476035822,0.5587339994309611,,0.5587339994309611,0.5587339994309611,0.9703995365862214,0.5587369721379566,0.8793704402940922,0.927355486885198
Fwd IAT Std,0.40942507840037917,-0.30331470234079566,-0.3240161339826123,-0.28617580136330184,-0.28354879873856653,-0.04780846791029536,0.35167397472430373,-0.3842286470587696,-0.31405177710173676,-0.3136277774392939,-0.29423489387308155,-0.31766224839458557,-0.22339247294951506,0.4947347905523245,0.9847434696456044,0.7845116234938024,0.05601848084211013,0.4170748982889298,0.5219889348086879,1.0,0.8000329520970717,0.05602655157646891,-0.3258910793719133,-0.24267367857866112,-0.2669038886210758,-0.30136817091304585,-0.10764928757191726,-0.0186612369619721,-0.29988770787906943,-0.31583729296229335,-0.1960316455761287,-0.18663069974950391,-0.19590827542541034,0.07817180335035442,-0.3476940289152407,-0.2577947667025313,-0.0186612369619721,-0.21896537033478572,0.13313470313535966,0.35167397472430373,-0.31362777743929393,-0.30331470234079566,-0.28617580136330184,-0.3240161339826123,-0.28354879873856653,0.12821489825994195,0.26842666360600637,-0.29199504813297034,-0.19580686001737696,0.839132663761084,,0.839132663761084,0.839132663761084,0.5079526125575045,0.8391323999728862,0.6969837262276163,0.16536740855685572
Fwd IAT Max,0.6952871426787122,-0.1579719649195511,-0.17907134359348034,-0.1427266841691578,-0.155040635781202,0.11486558665126889,0.47420322147499927,-0.21946546266654388,-0.1741636810396427,-0.1725287623939714,-0.16445420889545345,-0.17025984614581882,-0.14049084034545614,0.9041441748352959,0.8247792890426381,0.9945237129821006,0.60501665989584,0.6978278042056067,0.9063460593323014,0.8000329520970717,1.0,0.6050125366763063,-0.18011793553384342,-0.1486964625721841,-0.16339743580648397,-0.1739530427105204,-0.06659579620958841,-0.011679433181240907,-0.16022403036981403,-0.17101200200900826,-0.12328375962749423,-0.11737122174337276,-0.05127308994883406,0.2216385459067755,-0.19432915532785014,-0.14361164069519072,-0.011679433181240907,-0.13770623020173223,0.2734000937050668,0.47420322147499927,-0.17252876239397147,-0.1579719649195511,-0.14272668416915774,-0.17907134359348031,-0.15504063578120197,-0.18756275765905875,-0.07352313296024134,-0.14548790696758382,-0.5451798035582688,0.8407891801430237,,0.8407891801430237,0.8407891801430237,0.9213361534547276,0.8407909694131223,0.9692567041437368,0.6987954633079517
Fwd IAT Min,0.4600360187817691,-0.039628352097640006,-0.04594401045439898,-0.03636546672719954,-0.03741269932723552,0.0016694366103644576,0.07437883113158408,-0.05966021399658008,-0.04485498134253362,-0.043125138417300424,-0.044643741836567205,-0.04211625556911852,-0.02547938010114163,0.885010230704132,0.07398396682679438,0.6074469633632472,0.999999996873189,0.4591178435423495,0.8787451525747498,0.05602655157646891,0.6050125366763063,1.0,-0.043995588121779665,-0.04075261974675506,-0.040440631517048166,-0.04487128385755376,-0.020664455624377343,-0.002177182999761599,-0.04608612435219,-0.04674556864488887,-0.022357953008161485,-0.02128961094728,-0.023706597428060028,0.027890517822278447,-0.05067796454446571,-0.03617099253840888,-0.002177182999761599,-0.02497143746933917,0.037368869066674415,0.0743788311315841,-0.04312513841730041,-0.03962835209764003,-0.03636546672719954,-0.04594401045439898,-0.03741269932723552,-0.20945467064117668,-0.1528186948953931,-0.037271728894879175,-0.43368349404193,0.1526085697511248,,0.1526085697511248,0.1526085697511248,0.8360291262600997,0.1526122234665242,0.6152681584344109,0.991422045816939
Bwd IAT Total,0.5731902392422463,0.9548888416712834,0.9763819569366428,0.9863029369286053,0.9104332294983383,0.6994549698741769,0.6119941348921859,0.71731500422334,0.6822757882721663,0.8764454044304023,0.48829957908470295,0.8839719666591066,-0.07891278058949827,-0.1378429526325757,-0.28965866907882076,-0.18238007565951225,-0.043985452850237396,0.5695075650916361,-0.1694997874401816,-0.3258910793719133,-0.18011793553384342,-0.043995588121779665,1.0,0.3062326486256888,0.23285317133103475,0.3590135157376531,0.006676129786650709,-0.006471967959304412,0.874957313751558,0.9131165843506607,-0.06926554843618216,-0.06585099757310525,0.6607499807010659,0.8214915173135434,0.7615627560735456,0.5826382578799949,-0.006471967959304412,-0.07743203555193333,0.785003123587742,0.6119941348921859,0.8764454044304023,0.9548888416712834,0.9863029369286054,0.9763819569366428,0.9104332294983383,-0.24511101876729238,-0.44369137209308984,0.9743339622562744,-0.2720722606041824,-0.07807137230571624,,-0.07807137230571624,-0.07807137230571624,-0.07638218072857214,-0.07807149277718459,-0.08397741352781865,-0.053034234492194535
Bwd IAT Mean,0.09735045725846656,0.20110860627550373,0.22404769568773908,0.21068889483878833,0.19582738670597838,0.5561916367715889,0.3003839918578239,0.6567743179949032,0.35364944783171637,0.2726956509898361,0.4121004591603651,0.22332362380627246,-0.07316063958336509,-0.09653726408584161,-0.14595749537610192,-0.0843852820050969,-0.04075088202924133,0.05113702468813399,-0.1406493794085255,-0.24267367857866112,-0.1486964625721841,-0.04075261974675506,0.3062326486256888,1.0,0.9406806060168688,0.9133447098604772,0.4313888926753022,-0.0041613651163509265,0.18224357539573277,0.21101734009712136,-0.06420962491800192,-0.06108055708931059,0.38391237557018254,0.28093540110731086,0.4380529801648351,0.2727990576327269,-0.0041613651163509265,-0.07174188864096584,0.27954223942556317,0.30038399185782394,0.2726956509898361,0.20110860627550367,0.2106888948387884,0.22404769568773905,0.19582738670597835,-0.07871799865843557,-0.42679583819490174,0.2071217208145568,-0.10793126995274803,-0.07233424328936211,,-0.07233424328936211,-0.07233424328936211,-0.07076918312844888,-0.07233435490790137,-0.0778062749703689,-0.04913697693696905
