,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Bwd Packet Length Std,0.012140347021656442,0.020864640810429477,0.019080095394469407,0.0076486589993261895,0.014635142850483873,0.3649254671124147,0.18724925244540733,0.30674646490009344,0.9398909882930511,0.7598134581250203,1.0,-0.01764974957187067,-0.07295977120713505,-0.007961459224340836,0.0005449216632791059,7.785235683872563e-05,-0.001667079265252634,0.011998465782297654,-0.006977147911316,0.0015760048698124874,0.00011582293603406577,-0.0017870035051700372,0.3673061243713576,0.0459354458174087,0.2760315893281803,0.25687090022959963,-0.05306869742221103,-0.1282679832355643,0.0026938963744395626,0.003413811669575061,-0.06209821115717945,-0.06624555818380737,0.7871713039086544,0.6642431382616808,0.7936365658465883,0.28528968633133,-0.05707939086142805,-0.1478954120397639,0.63924561447757,0.18724925244540735,0.7598134581250204,0.02086464081042948,0.007648818148690961,0.01908009539446941,0.01463541003223129,0.17255900192051113,0.32351143745259003,0.01555946736821105,0.0038099090043468313,0.023458746022310895,0.038981960775369945,0.05172569565419543,0.01514175086359315,0.0010665560059187676,-0.0005090116108754129,9.31516451981485e-06,0.006523452113568744
Flow Bytes/s,-0.0008225817546844259,0.0018362039978989345,0.0018106654834354505,0.001283975023636123,0.002057949588817414,0.007092483552303978,0.031197726512056972,0.016103456961674433,-0.017817552974402958,-0.011166306980575793,-0.01764974957187067,1.0,0.2680083227514282,-0.0005181023809542617,-0.00016488591513594291,-0.0003747505892641825,-8.631355513325622e-05,-0.0007894489519021424,-0.0005720128920324267,-0.00016449464521991073,-0.0003562835092460806,-9.491507130957666e-05,-0.013519071376066555,-0.007690947005945922,-0.01070758403900632,-0.011146466622887971,-0.0034492349642426673,0.05325658021806728,-0.0008456146610563483,0.00017125894209671063,0.2764749145235546,0.05747723159575019,-0.0030715686573044116,0.029545149268807996,0.006356227738097472,0.005073349343981384,0.021546485448351346,0.022653822682901878,0.04439632240266512,0.031197726512056972,-0.011166306980575793,0.0018362039978989347,0.0012839959216621338,0.0018106654834354505,0.0020580096180705474,0.005644163271923064,-0.010423282629304968,0.001699608587840311,-0.001385249112130776,-0.0029815966820693767,-0.0025848501697114993,-0.003811684484904642,-0.0024001056269357195,-0.0006639364958854462,-7.920266196419608e-05,-0.0003124907047751274,-0.0025208487480450938
Flow Packets/s,-0.00231799903132158,-0.0013663081694029384,-0.0015378607480233926,-0.001055189928200192,-0.0007529188587282835,-0.051447376735356376,-0.04175157706520744,-0.04471816089344895,-0.07239576196072194,-0.06609907768681055,-0.07295977120713505,0.2680083227514282,1.0,-0.0014556953778497226,-0.0004634896913556456,-0.0010543794347798693,-0.00024249313202867473,-0.0022242132262851964,-0.0016072475639838592,-0.00046247534559389216,-0.0010020675922406733,-0.0002666570162599046,-0.038142414794708056,-0.021618418292021775,-0.03011266061132367,-0.03141957039417373,-0.009694371826678596,0.0823418456315954,-0.0016484006213879814,0.0004932736975118134,0.9678080386708263,0.43639792662954113,-0.07037752110905278,-0.061259715758380844,-0.07078138043756377,-0.0205847023118309,0.046956732847192706,0.11383375130935663,-0.06251468945393977,-0.041751577065207435,-0.06609907768681056,-0.0013663081694029384,-0.0010551985874632682,-0.0015378607480233926,-0.0007529175560339399,-0.02097617690537103,-0.03257793100124278,-0.0007659213704623914,-0.0026777662839160775,-0.00851497072466048,-0.007301686348438227,-0.0108352803616281,-0.006887091517979297,-0.0018678882664376216,-0.00022281258336477946,-0.0008790787703291613,-0.007092378455826207
Flow IAT Mean,0.5429790832716654,-0.00016716084575149365,-0.00020247572887122745,-0.00012933775312818277,-0.00011042560703903128,-0.006227511716075601,-0.00597895231327472,-0.005815344180485458,-0.007924441643912941,-0.007965880284017589,-0.007961459224340836,-0.0005181023809542617,-0.0014556953778497226,1.0,-0.10114203347709079,0.2869638899879203,0.34773667637066596,0.542939179631551,0.9998872325805678,-0.10117907416268491,0.2869295476378352,0.34772883047932557,-0.0006801732122749897,0.003931920138852266,-0.0004561030284937949,0.0011603475757647455,0.0043789404952792,-0.0012975944863703286,4.776125755227754e-05,6.438407504754457e-05,-0.0012151700604566943,-0.001409913605357587,-0.00803875630655269,-0.008343588474628549,-0.008590600731716318,-0.002132512379387039,-0.0016934140178950648,-0.001993514775756753,-0.009070811725417991,-0.00597895231327472,-0.007965880284017589,-0.00016716084575149365,-0.00012933875884988405,-0.00020247572887122743,-0.00011042563561992017,0.016686442472443424,-0.005705914259162417,-0.00010792877293977447,6.251332519907302e-05,-0.00041646319190435303,-0.0004984071529353388,-0.0006134266966654296,-0.0002765295227919834,-0.027522552114137188,-0.027442746901900888,-0.024948613441470084,-0.01212688634108965
Flow IAT Std,-0.7158752109372306,0.0002990183529726267,-1.4627944897663274e-05,9.515465902275235e-06,-1.9862565758562134e-05,0.0004357670272210572,0.00034798989928997467,0.00035511172092794616,0.0005119581759420989,0.0001807788890662877,0.0005449216632791059,-0.00016488591513594291,-0.0004634896913556456,-0.10114203347709079,1.0,0.8958067780880051,-0.957674826103497,-0.7159013638522908,-0.10107133199343964,0.9999704502250681,0.8958012403539797,-0.9576433387295595,0.004655121419617601,0.00729913744124578,0.00506459954874325,0.006973891807561255,0.005992960364632554,0.000525524604684588,1.351280950196523e-05,1.899763335833593e-05,-0.00038691347598710267,-0.000448888976091685,0.0007911776199630165,0.000355759805643044,0.0006621275435529585,0.0007484262901520778,0.0004970906254597406,-0.0003525226406645537,0.0001719964483526642,0.00034798989928997467,0.00018077888906628778,0.0002990183529726267,9.515865525330519e-06,-1.4627944897663284e-05,-1.9862342329667994e-05,-0.0012298812416558435,-0.0014872749251762488,3.822878148865073e-08,1.7824808589869873e-05,0.00047592477971108077,0.0003453831896679856,0.0005237296848187392,0.0004032790106470518,0.9751203893942102,0.9567776706277586,0.9566143022564093,0.4898672259275258
Flow IAT Max,-0.49869143319565723,0.00041816328169516474,0.00013731408299210305,2.702097005477678e-05,8.175766098576802e-05,-0.0003197501716065215,-0.0006187605037458001,-0.0004685241844641523,0.00022810459991245223,0.00023807547338475048,7.785235683872563e-05,-0.0003747505892641825,-0.0010543794347798693,0.2869638899879203,0.8958067780880051,1.0,-0.7838085047506709,-0.49872429165585463,0.28698810597221563,0.8958004270824665,0.9999880847077742,-0.7837911210051568,0.0067273247161831395,0.00703302437739788,0.008556459821219607,0.010701940694035206,0.005035949621550209,8.695402576360115e-05,2.932949298180198e-05,4.350221109815442e-05,-0.0008801881561103151,-0.0010211283045623866,0.0005257544884799072,0.00040438860526016994,0.00035940193461199096,0.0013596525725816527,0.0001715462965723064,-0.0009613199286013968,-0.00013178388020584566,-0.0006187605037458001,0.00023807547338475015,0.00041816328169516485,2.7019961652035265e-05,0.00013731408299210308,8.175943816253692e-05,0.004593928312454543,-0.003685061364364264,1.530111152880932e-05,4.2125716863758744e-05,0.0011899082251553067,0.0008606096792942936,0.0011775270575700748,0.000970521354217765,0.9311408721229016,0.9410129925603719,0.948212652390469,0.3132459930534289
Flow IAT Min,0.8149277443450393,-0.0003343498150986809,-3.847114921691528e-05,-2.6860035463164828e-05,-1.9234807313794817e-05,-0.001309724745707447,-0.0012380062057211147,-0.0012111271690615497,-0.0016610942387529398,-0.0015962065919845666,-0.001667079265252634,-8.631355513325622e-05,-0.00024249313202867473,0.34773667637066596,-0.957674826103497,-0.7838085047506709,1.0,0.8149285170666207,0.34768668633922795,-0.9576761433285277,-0.7838216321298771,0.9999856110938802,-0.0008151755834802927,-0.0004558838237594564,-0.0006451296541906549,-0.0006696142639380059,-0.0001999037561438427,-0.00031801027041877843,8.11786264704294e-06,1.0871542725094912e-05,-0.00020242513954547267,-0.0002348694545684981,-0.00170422858999772,-0.0016866940056760088,-0.0017899762325448607,-0.0004876032629252469,-0.000390410522894649,-0.0003041498999951607,-0.0018111425639408478,-0.0012380062057211147,-0.0015962065919845668,-0.0003343498150986809,-2.6860283123006634e-05,-3.8471149216915284e-05,-1.9234825008529472e-05,0.005735069116067158,-0.0009727583822576951,-2.2355884960731166e-05,1.0664821841092792e-05,-0.00015706690329070718,-0.0001486106500332045,-0.00021016517812512728,-0.00012183487371429694,-0.937987958204655,-0.9236739607079517,-0.9280412974749853,-0.4307541717875019
Fwd IAT Total,0.9999768387665418,0.0007804624775574268,0.0011184545157862681,0.00037649548561008423,0.0007268593384844105,0.005017502681283223,0.00024883743480847386,0.0023697709162808383,0.013808519000815391,0.00955858207394045,0.011998465782297654,-0.0007894489519021424,-0.0022242132262851964,0.542939179631551,-0.7159013638522908,-0.49872429165585463,0.8149285170666207,1.0,0.5431005291638258,-0.7158708805764009,-0.4987163086286837,0.8149545980395158,0.03854454545379557,0.01663655736045896,0.02499387821452027,0.02647068133309722,0.006349431870059332,0.0008671549477346047,5.404978161852172e-05,8.98192583628315e-05,-0.0018567877182128667,-0.002153955060219244,0.011961487186922111,0.009282301661246793,0.010590134850151802,0.005143869608102522,0.0005308200165849661,-0.0028465569788800127,0.007874259056786055,0.0002488374348084733,0.009558582073940449,0.0007804624775574268,0.0003764917516831529,0.0011184545157862681,0.0007268509093588942,0.0075935271836389045,-0.006794917039161642,0.0006273453015146818,8.153407418576163e-05,0.006135330333464228,0.007699259086065439,0.009480164100807691,0.0039677383113743084,-0.6673158873941946,-0.668532530525546,-0.6846558613730365,-0.1599370462311165
Fwd IAT Mean,0.5430822902473651,-0.00015433290099282362,-0.0001941285956370948,-0.00011203245943659731,-0.00011489683801489717,-0.0052360424983218445,-0.005113775594260181,-0.004946056625804161,-0.006889981233513154,-0.007134116355732399,-0.006977147911316,-0.0005720128920324267,-0.0016072475639838592,0.9998872325805678,-0.10107133199343964,0.28698810597221563,0.34768668633922795,0.5431005291638258,1.0,-0.10114075538296576,0.2869978251434984,0.3477518220790595,0.0036313299562380575,0.01276361292688463,0.0019697070253233123,0.007144264912502021,0.01281474954330481,-0.0010177141081309452,5.252125759722819e-05,7.04696970628097e-05,-0.0013416799898581732,-0.0015567039542924326,-0.006740693343418069,-0.007339130538807603,-0.00739690546985052,-0.001405025940615569,-0.0014110170371707355,-0.002046131627347346,-0.008083092051355,-0.005113775594260181,-0.007134116355732399,-0.00015433290099282362,-0.00011203310502790941,-0.0001941285956370948,-0.00011489676100870238,0.016429941887942202,-0.00664740516972206,-9.566746572762604e-05,6.892772042279673e-05,-0.000301533110955849,-0.00027797943276404094,-0.00035417187727263563,-0.0002215095108878067,-0.02735396981307555,-0.02743254652460162,-0.024875861867420253,-0.011445175559544067
Fwd IAT Std,-0.7158635819988648,0.00031819938840292166,6.50038936649028e-06,3.248786987200569e-05,-1.0491227466401038e-05,0.0015792339522986642,0.001278590096011474,0.0014878473234067715,0.0015112333348497018,0.0010866833673577373,0.0015760048698124874,-0.00016449464521991073,-0.00046247534559389216,-0.10117907416268491,0.9999704502250681,0.8958004270824665,-0.9576761433285277,-0.7158708805764009,-0.10114075538296576,1.0,0.8958090774144328,-0.9576710605959935,0.0048438989481544015,0.002507929577588541,0.006760922932841431,0.006111584035206594,0.0003978114117743584,0.0007553358047446192,1.3032236845320527e-05,1.841415795579748e-05,-0.0003860666737024809,-0.00044790675407623833,0.0021718931821196746,0.0014767336141641968,0.002060576988923387,0.0015918512657905443,0.0007686195262894249,-0.0001425958698578022,0.0012598680858421465,0.0012785900960114737,0.0010866833673577373,0.00031819938840292166,3.248860542882895e-05,6.500389366490283e-06,-1.0490850245439234e-05,-0.0010352120018913447,-0.001422161449132032,1.0364473524823725e-05,1.6994137561905504e-05,0.0005741924797021927,0.0005067873455247939,0.0006689141763651807,0.0004458047641359838,0.9750887165571308,0.9567869117060988,0.9566032930491037,0.48971445127619945
Fwd IAT Max,-0.49871571940785603,0.0003910821841654831,7.008920161209319e-05,3.088407576738188e-05,3.5388621691126877e-05,-7.514496119821396e-05,-0.0004245682939072023,-0.00023264369964882077,0.0002884052751041829,0.00023496730515339424,0.00011582293603406577,-0.0003562835092460806,-0.0010020675922406733,0.2869295476378352,0.8958012403539797,0.9999880847077742,-0.7838216321298771,-0.4987163086286837,0.2869978251434984,0.8958090774144328,1.0,-0.7837951047681639,0.006593027374575519,0.006352496239602222,0.008063996140237582,0.010113767794111024,0.004491756485158983,0.00016228340063135965,2.7526660282063478e-05,4.119431573783269e-05,-0.0008365109369789218,-0.000970494762790928,0.0006894446424875048,0.0004405993612086338,0.000475549930186927,0.001428941490926753,0.00017312708818336184,-0.0009098936968756765,-7.354795993977435e-05,-0.0004245682939072026,0.0002349673051533941,0.0003910821841654831,3.088309154658354e-05,7.008920161209316e-05,3.5389171930023715e-05,0.004722537134245898,-0.003669655386606275,1.2110322773748367e-05,3.9649389226582604e-05,0.0010738474065914519,0.0008716833265463629,0.0011053051675885173,0.0008331592851690809,0.931129671827502,0.9410201461905149,0.9482119989205715,0.3131722872573261
Fwd IAT Min,0.8149417218314892,-0.0003370211369492936,-4.1167958007756546e-05,-2.8938651450936377e-05,-2.109774356788436e-05,-0.0014089258737061397,-0.0012503943218954245,-0.0013203842833123057,-0.0017604183535207597,-0.0016133171754376132,-0.0017870035051700372,-9.491507130957666e-05,-0.0002666570162599046,0.34772883047932557,-0.9576433387295595,-0.7837911210051568,0.9999856110938802,0.8149545980395158,0.3477518220790595,-0.9576710605959935,-0.7837951047681639,1.0,-3.116996518321767e-05,0.003230441802300373,-0.0006480661537381077,0.0011539681015794957,0.0037626228443170618,-0.00033689553514897665,8.94277924258711e-06,1.1929139347421818e-05,-0.00022259582021582985,-0.00025827557803464443,-0.0018186768304880557,-0.0017106876948055003,-0.0019140680638427944,-0.0005337239177836921,-0.00041604730512435407,-0.0003538156527553207,-0.0018210416011257332,-0.0012503943218954248,-0.0016133171754376128,-0.0003370211369492936,-2.8938914744737774e-05,-4.1167958007756546e-05,-2.109776218896839e-05,0.0056190540321934355,-0.001226110665153382,-2.346853655758961e-05,1.1799166865965449e-05,-0.00015358667594439889,-0.0001582762286285458,-0.00021405727900289585,-0.00011416515411203978,-0.9379278480979045,-0.9236681961727093,-0.9280128803264991,-0.43052375167468465
